"rep","date","arrivals","comune_key","comune_nome","share","arrivals_comune"
1,2025-02-01,157852.989658293,"valpelline","Valpelline",0.00214138521470009,338.024058150475
1,2025-02-01,157852.989658293,"valsavarenche","Valsavarenche",0.00117356500299723,185.250744281456
1,2025-02-01,157852.989658293,"valtournenche","Valtournenche",0.152342922850064,24047.7858251653
1,2025-02-01,157852.989658293,"verrayes","Verrayes",0.00245693474238375,387.834494480603
1,2025-02-01,157852.989658293,"verres","Verrès",0.00117309876302501,185.177146907943
1,2025-02-01,157852.989658293,"villeneuve","Villeneuve",0.00270039431653695,426.265316121621
1,2025-03-01,142138.86073051,"allein","Allein",1.4105518101281e-05,2.00494227292967
1,2025-03-01,142138.86073051,"antey saint andre","Antey-Saint-André",0.013589247836497,1931.56020566423
1,2025-03-01,142138.86073051,"aosta","Aosta",0.0768187562540411,10918.9304966842
1,2025-03-01,142138.86073051,"arnad","Arnad",0.00135401098495149,192.457578817601
1,2025-03-01,142138.86073051,"arvier","Arvier",0.00334050287107394,474.815272361448
1,2025-03-01,142138.86073051,"avise","Avise",0.000625419178118255,88.8963694567408
1,2025-03-01,142138.86073051,"ayas","Ayas",0.0662231575832034,9412.88417285357
1,2025-03-01,142138.86073051,"aymavilles","Aymavilles",0.00333887352991533,474.583679665422
1,2025-03-01,142138.86073051,"bard","Bard",0.00351493812566382,499.60930072009
1,2025-03-01,142138.86073051,"bionaz","Bionaz",0.00308685404529078,438.761917238998
1,2025-03-01,142138.86073051,"brissogne","Brissogne",0.000227519271101575,32.3393299886139
1,2025-03-01,142138.86073051,"brusson","Brusson",0.0148887210897398,2116.26585342993
1,2025-03-01,142138.86073051,"challand saint anselme","Challand-Saint-Anselme",0.00234012365988605,332.622510984715
1,2025-03-01,142138.86073051,"challand saint victor","Challand-Saint-Victor",0.00034324622871789,48.788627900005
1,2025-03-01,142138.86073051,"chambave","Chambave",0.00113648382215116,161.538515719222
1,2025-03-01,142138.86073051,"chamois","Chamois",0.00334563170070996,475.544278362793
1,2025-03-01,142138.86073051,"champdepraz","Champdepraz",0.00220809805532754,313.856541965512
1,2025-03-01,142138.86073051,"champorcher","Champorcher",0.00233611461201606,332.052669487861
1,2025-03-01,142138.86073051,"charvensod","Charvensod",0.011807405080541,1678.29110633173
1,2025-03-01,142138.86073051,"chatillon","Châtillon",0.0178535178998959,2537.67869432297
1,2025-03-01,142138.86073051,"cogne","Cogne",0.0375257770297635,5333.87119503773
1,2025-03-01,142138.86073051,"courmayeur","Courmayeur",0.128798719013905,18307.3031841855
1,2025-03-01,142138.86073051,"donnas","Donnas",0.00113951559663816,161.969448690795
1,2025-03-01,142138.86073051,"doues","Doues",0.00056506806721554,80.3181313092081
1,2025-03-01,142138.86073051,"emarese","Emarèse",0.000160319561531904,22.7876398289598
1,2025-03-01,142138.86073051,"etroubles","Etroubles",0.00456109954545513,648.30949306944
1,2025-03-01,142138.86073051,"fenis","Fénis",0.00232066654024147,329.856898165337
1,2025-03-01,142138.86073051,"fontainemore","Fontainemore",0.000204580538877217,29.0788447236414
1,2025-03-01,142138.86073051,"gaby","Gaby",0.00319047752461975,453.49084053575
1,2025-03-01,142138.86073051,"gignod","Gignod",0.00211424872018324,300.516904387785
1,2025-03-01,142138.86073051,"gressan","Gressan",0.0487753045730052,6932.8662237906
1,2025-03-01,142138.86073051,"gressoney la trinite","Gressoney-La-Trinité",0.0253640360461035,3605.21518712074
1,2025-03-01,142138.86073051,"gressoney saint jean","Gressoney-Saint-Jean",0.0209099497529142,2972.11643581143
1,2025-03-01,142138.86073051,"hone","Hône",0.000296642770493725,42.1644654419202
1,2025-03-01,142138.86073051,"introd","Introd",0.00221310895410006,314.568785408273
1,2025-03-01,142138.86073051,"issime","Issime",0.000817851710515699,116.2485103792
1,2025-03-01,142138.86073051,"issogne","Issogne",0.000249480327219405,35.4608494856411
1,2025-03-01,142138.86073051,"jovencan","Jovençan",0.00502352460524874,714.038064241741
1,2025-03-01,142138.86073051,"la magdeleine","La Magdeleine",0.000538669708519787,76.5658986790385
1,2025-03-01,142138.86073051,"la salle","La Salle",0.0147394875553478,2095.05396886867
1,2025-03-01,142138.86073051,"la thuile","La Thuile",0.0679096908055677,9652.60608366459
1,2025-03-01,142138.86073051,"lillianes","Lillianes",0.000257156275297447,36.5519000004806
1,2025-03-01,142138.86073051,"montjovet","Montjovet",0.00228941202094627,325.414416400037
1,2025-03-01,142138.86073051,"morgex","Morgex",0.0093615971474076,1330.64675315051
1,2025-03-01,142138.86073051,"nus","Nus",0.0120258693181725,1709.34336417903
1,2025-03-01,142138.86073051,"ollomont","Ollomont",2.81283781943178e-05,3.99813563073725
1,2025-03-01,142138.86073051,"oyace","Oyace",1.00666073120496e-09,0.000143085609475615
1,2025-03-01,142138.86073051,"perloz","Perloz",0.000610691218561423,86.8029540644476
1,2025-03-01,142138.86073051,"pollein","Pollein",0.0209997831711633,2984.88525553688
1,2025-03-01,142138.86073051,"pont saint martin","Pont-Saint-Martin",0.0037244773419177,529.392966196781
1,2025-03-01,142138.86073051,"pontboset","Pontboset",0.000819181652065186,116.437546755883
1,2025-03-01,142138.86073051,"pontey","Pontey",0.000510183554613121,72.516909216151
