"comune_key","comune_nome","date","bagged_mean","q05","q50","q95"
"gaby","Gaby",2026-03-01,495.31872324555,285.619487305282,477.19339894622,869.217308386646
"gaby","Gaby",2026-04-01,244.728801190003,139.683480668507,230.74478747009,399.826618536169
"gaby","Gaby",2026-05-01,144.045742220384,90.089241193227,123.142421019794,243.864742888597
"gaby","Gaby",2026-06-01,633.00460448293,469.68819282271,594.689328242227,897.737957407909
"gaby","Gaby",2026-07-01,1228.44880067451,701.623065932058,1147.30800012157,1898.59740302504
"gaby","Gaby",2026-08-01,1281.8631653197,804.021628649957,1185.80379528366,2110.40625740731
"gaby","Gaby",2026-09-01,666.166212558183,353.354549918786,627.803213579394,1034.94604194272
"gignod","Gignod",2025-10-01,656.764395983843,409.34499713109,648.107028080686,949.833940878362
"gignod","Gignod",2025-11-01,321.391671722483,241.31111093033,303.041283535108,448.789606001967
"gignod","Gignod",2025-12-01,597.908991193737,432.832438866175,580.035565103795,761.319726472874
"gignod","Gignod",2026-01-01,626.583192220748,356.679376455379,647.177713407438,889.625536656937
"gignod","Gignod",2026-02-01,688.803401725462,382.862009703822,671.684002162456,1029.41707609915
"gignod","Gignod",2026-03-01,335.019498214813,193.184898584888,322.760044318233,587.913868038787
"gignod","Gignod",2026-04-01,298.653638751924,170.462077092411,281.588313536823,487.926528937624
"gignod","Gignod",2026-05-01,572.271346029229,357.910553451292,489.22569972584,968.836721660352
"gignod","Gignod",2026-06-01,870.43624283304,645.862009483479,817.749414241469,1234.46756810411
"gignod","Gignod",2026-07-01,1845.76476872509,1054.20033404013,1723.84936542579,2852.67419738812
"gignod","Gignod",2026-08-01,1991.06149225654,1248.85131818813,1841.85671141593,3278.00091758856
"gignod","Gignod",2026-09-01,1129.3002140592,599.014722361388,1064.26637994694,1754.46422330156
"gressan","Gressan",2025-10-01,451.169643124981,281.202874881746,445.222393835655,652.496150453057
"gressan","Gressan",2025-11-01,482.990517834599,362.644675273735,455.413376692189,674.445367672271
"gressan","Gressan",2025-12-01,5074.85174495192,3673.7371238829,4923.14807613819,6461.82746749378
"gressan","Gressan",2026-01-01,8983.95873652846,5114.07398096452,9279.24327469812,12755.4636184243
"gressan","Gressan",2026-02-01,10323.8575088772,5738.37589048379,10067.2701556741,15429.0109256581
"gressan","Gressan",2026-03-01,8080.43833561564,4659.48599620441,7784.74879585003,14180.0754363694
"gressan","Gressan",2026-04-01,1206.01471720977,688.355161379295,1137.10200129782,1970.331174517
"gressan","Gressan",2026-05-01,404.413216021459,252.928543379952,345.726445958331,684.658382994311
"gressan","Gressan",2026-06-01,1589.27268028968,1179.23725644541,1493.07524138346,2253.93369915988
"gressan","Gressan",2026-07-01,5652.76788329061,3228.55322183466,5279.39447844189,8736.48980505011
"gressan","Gressan",2026-08-01,5990.72635003898,3757.55672451456,5541.79746682273,9862.88296409859
"gressan","Gressan",2026-09-01,1009.97025705362,535.718532229482,951.808364106263,1569.07495503792
"gressoney la trinite","Gressoney-La-Trinité",2025-10-01,152.149828233487,94.8312231640292,150.144212448779,220.044009448
"gressoney la trinite","Gressoney-La-Trinité",2025-11-01,70.0123386893338,52.5674954095951,66.0148686056517,97.7648541023609
"gressoney la trinite","Gressoney-La-Trinité",2025-12-01,2995.9593287678,2168.80562445708,2906.4004520493,3814.76607693678
"gressoney la trinite","Gressoney-La-Trinité",2026-01-01,4072.77403962019,2318.40643498078,4206.63787811589,5782.54226360266
"gressoney la trinite","Gressoney-La-Trinité",2026-02-01,4810.03717622246,2673.59379385387,4690.48935150732,7188.60329880992
"gressoney la trinite","Gressoney-La-Trinité",2026-03-01,3929.51879059513,2265.908978712,3785.72490783384,6895.77354160019
"gressoney la trinite","Gressoney-La-Trinité",2026-04-01,3791.26781059035,2163.93608498322,3574.63151432541,6193.99834143953
"gressoney la trinite","Gressoney-La-Trinité",2026-05-01,950.239241074601,594.299636079936,812.344460101501,1608.72403887354
"gressoney la trinite","Gressoney-La-Trinité",2026-06-01,10053.8287637678,7459.92150698557,9445.27833043388,14258.511920125
"gressoney la trinite","Gressoney-La-Trinité",2026-07-01,18687.3646880255,10673.2051831575,17453.0375185263,28881.7751676634
"gressoney la trinite","Gressoney-La-Trinité",2026-08-01,17882.4363900604,11216.3809832072,16542.3748134331,29440.9003053453
"gressoney la trinite","Gressoney-La-Trinité",2026-09-01,6815.55559957455,3615.17521593575,6423.06323418981,10588.5470599489
"gressoney saint jean","Gressoney-Saint-Jean",2025-10-01,846.184728703437,527.4060035252,835.030450920999,1223.77976103815
"gressoney saint jean","Gressoney-Saint-Jean",2025-11-01,1044.88028367831,784.529420729151,985.221118547901,1459.06522193932
"gressoney saint jean","Gressoney-Saint-Jean",2025-12-01,3310.06668199908,2396.19115263496,3211.11812450144,4214.72012975628
"gressoney saint jean","Gressoney-Saint-Jean",2026-01-01,4446.45340879089,2531.1215637056,4592.59933174235,6313.09385429869
"gressoney saint jean","Gressoney-Saint-Jean",2026-02-01,5455.64988811911,3032.44884559708,5320.05611771,8153.47186436615
"gressoney saint jean","Gressoney-Saint-Jean",2026-03-01,3245.90041134262,1871.70879642296,3127.12235019159,5696.11582689892
"gressoney saint jean","Gressoney-Saint-Jean",2026-04-01,1870.59218020447,1067.67501565699,1763.70493773384,3056.08715620965
"gressoney saint jean","Gressoney-Saint-Jean",2026-05-01,1582.10295750679,989.480513164222,1352.51473238195,2678.44869975674
"gressoney saint jean","Gressoney-Saint-Jean",2026-06-01,3571.31379744295,2649.90793375663,3355.14495171547,5064.89831365134
"gressoney saint jean","Gressoney-Saint-Jean",2026-07-01,4754.84427700126,2715.70814984502,4440.78001080749,7348.72710294989
"gressoney saint jean","Gressoney-Saint-Jean",2026-08-01,5318.23658079551,3335.75170339695,4919.7022680271,8755.72374816163
"gressoney saint jean","Gressoney-Saint-Jean",2026-09-01,4012.7195202622,2128.46685001866,3781.63611801813,6234.10210039574
"hone","Hône",2025-10-01,120.392699766876,75.037790784701,118.805701596589,174.115821703847
"hone","Hône",2025-11-01,64.6677636171799,48.5546180963782,60.9754508723453,90.301718147329
"hone","Hône",2025-12-01,119.123348934982,86.2346116295947,115.562368243715,151.680200103108
"hone","Hône",2026-01-01,91.4321263216617,52.0472847169995,94.4373152352068,129.815729908594
"hone","Hône",2026-02-01,86.7441643313252,48.2155648517061,84.5882400062898,129.639202987281
"hone","Hône",2026-03-01,46.6823219214618,26.9187903216373,44.9740638157961,81.9211556226519
"hone","Hône",2026-04-01,68.4286007139857,39.0568869643753,64.5185317455363,111.795489135719
"hone","Hône",2026-05-01,130.23823411472,81.453734798977,111.33860127356,220.4890820588
"hone","Hône",2026-06-01,111.54040388042,82.7627640530417,104.788950010398,158.188508644192
"hone","Hône",2026-07-01,180.862429746575,103.298771915473,168.916207542174,279.527269865135
"hone","Hône",2026-08-01,349.593668707802,219.27525377489,323.396061589352,575.556491481617
"hone","Hône",2026-09-01,127.848538818565,67.8147015570275,120.486031877089,198.623611831525
"introd","Introd",2025-10-01,317.569695139398,197.933333080614,313.383539948088,459.279578616523
"introd","Introd",2025-11-01,290.458111650708,218.085208074964,273.873926153939,405.59414868832
"introd","Introd",2025-12-01,418.629491745865,303.050174127517,406.115307497104,533.042477774298
"introd","Introd",2026-01-01,466.294103564394,265.435607225119,481.620246867169,662.046392679639
"introd","Introd",2026-02-01,638.47814326225,354.889398729742,622.60951889226,954.205948669527
"introd","Introd",2026-03-01,346.417118413838,199.757196955552,333.740588495995,607.915148601118
"introd","Introd",2026-04-01,279.303847910607,159.417826796655,263.344186349669,456.313733860599
"introd","Introd",2026-05-01,369.348936360578,230.998604327655,315.750549259144,625.295701305379
"introd","Introd",2026-06-01,752.05181894713,558.020995816998,706.530707431962,1066.57275322348
"introd","Introd",2026-07-01,1092.69623909035,624.088594479511,1020.52208942103,1688.7885280144
"introd","Introd",2026-08-01,867.687088443199,544.238421762161,802.664957096232,1428.52397234253
"introd","Introd",2026-09-01,629.225636484229,333.760159830723,592.989961370694,977.555705606074
"issime","Issime",2025-10-01,95.708580266084,59.6527898802308,94.4469643869054,138.416848607981
"issime","Issime",2025-11-01,56.8805839413362,42.7077553929334,53.6328930784898,79.4277422292282
"issime","Issime",2025-12-01,70.3932271643533,50.9583776828256,68.2889468115146,89.6319560997257
"issime","Issime",2026-01-01,124.014830733759,70.5948277044636,128.0909471868,176.076795092312
"issime","Issime",2026-02-01,147.095204329518,81.7608702371653,143.43932578651,219.833866629846
"issime","Issime",2026-03-01,125.979320657828,72.6444353679697,121.369327264139,221.076654032095
"issime","Issime",2026-04-01,69.7406061353656,39.8057382766163,65.7555680512094,113.938983030106
"issime","Issime",2026-05-01,94.395209402374,59.0367521889322,80.6969677777384,159.808010399961
"issime","Issime",2026-06-01,103.364460487982,76.6962298613164,97.1078901107356,146.593245878282
"issime","Issime",2026-07-01,79.1822549732688,45.224592568493,73.9521537638488,122.378094695822
"issime","Issime",2026-08-01,99.7132328662937,62.5430217952436,92.2409919964938,164.16372377379
"issime","Issime",2026-09-01,202.278103443803,107.294376168272,190.629366942974,314.256290073492
"issogne","Issogne",2025-10-01,31.3694038231961,19.5517732028917,30.9558971357739,45.3674478071496
"issogne","Issogne",2025-11-01,5.97287374775863,4.4846239847895,5.63184265856416,8.34048885457964
"issogne","Issogne",2025-12-01,12.5959858963624,9.11836312172118,12.2194512961734,16.0385153568757
"issogne","Issogne",2026-01-01,50.3050107708508,28.6358780399696,51.9584346465297,71.4232726941461
"issogne","Issogne",2026-02-01,44.6048315436503,24.792989413994,43.4962308431842,66.6619461409992
"issogne","Issogne",2026-03-01,38.7512041347849,22.3454081947811,37.3331714439749,68.0031175362638
"issogne","Issogne",2026-04-01,17.2441191603069,9.84239931573921,16.2587753930306,28.1726458838303
"issogne","Issogne",2026-05-01,66.4245906557311,41.5433380848566,56.7853293163009,112.454665247633
"issogne","Issogne",2026-06-01,75.1264357059942,55.7436700619,70.5790910000172,106.54559613058
"issogne","Issogne",2026-07-01,87.3895449234663,49.9121497012682,81.6173404724919,135.062660285176
"issogne","Issogne",2026-08-01,146.660010193329,91.9893974986411,135.669704387065,241.454947452391
"issogne","Issogne",2026-09-01,156.463840273201,82.9931161563873,147.453443120863,243.079923816707
"jovencan","Jovençan",2025-10-01,1014.53060862245,632.331824951995,1001.15722117701,1467.24702499447
"jovencan","Jovençan",2025-11-01,453.42297908666,340.444424767861,427.534045391762,633.157415205994
"jovencan","Jovençan",2025-12-01,615.612634260086,445.648287294755,597.209989241294,783.861840566085
"jovencan","Jovençan",2026-01-01,671.343159965499,382.158766237248,693.408850687981,953.175933188547
"jovencan","Jovençan",2026-02-01,837.529685552096,465.529493312362,816.713868880854,1251.68859196621
"jovencan","Jovençan",2026-03-01,783.567471049383,451.834604360945,754.894186845396,1375.05484077417
"jovencan","Jovençan",2026-04-01,802.139358939675,457.835845609805,756.304427594646,1310.49825733679
"jovencan","Jovençan",2026-05-01,596.650041633027,373.157503165825,510.06666004637,1010.10905809834
"jovencan","Jovençan",2026-06-01,545.537602787912,404.78784665333,512.516636111716,773.690759510478
"jovencan","Jovençan",2026-07-01,658.807582879286,376.275019280616,615.292399620673,1018.20309097215
"jovencan","Jovençan",2026-08-01,817.667645104451,512.864781122948,756.39383600175,1346.17403900327
"jovencan","Jovençan",2026-09-01,930.793091024573,493.72058736434,877.190831217197,1446.06647299659
"la magdeleine","La Magdeleine",2025-10-01,66.7583560061884,41.6088314393062,65.8783575591201,96.5480966381109
"la magdeleine","La Magdeleine",2025-11-01,9.61617449584077,7.22013031033038,9.06712313452057,13.4279744714762
"la magdeleine","La Magdeleine",2025-12-01,59.2015916235061,42.856638158262,57.4318653141943,75.3816052365773
"la magdeleine","La Magdeleine",2026-01-01,117.150220247204,66.687182210055,121.000710849027,166.330391320455
"la magdeleine","La Magdeleine",2026-02-01,157.14585036963,87.3473852458017,153.240174823593,234.854562859862
"la magdeleine","La Magdeleine",2026-03-01,82.0184627806037,47.2949440220336,79.017140265093,143.931299404615
"la magdeleine","La Magdeleine",2026-04-01,44.5545439388271,25.4303283745564,42.0086590626072,72.7911572191777
"la magdeleine","La Magdeleine",2026-05-01,20.968162613527,13.1139305469976,17.9253497449163,35.4984153351146
"la magdeleine","La Magdeleine",2026-06-01,125.525715329848,93.1398381125742,117.927741438167,178.022716555805
"la magdeleine","La Magdeleine",2026-07-01,281.535272934187,160.79761830989,262.939465427005,435.119589647773
"la magdeleine","La Magdeleine",2026-08-01,198.735577602542,124.652698585683,183.842869156951,327.18999803482
"la magdeleine","La Magdeleine",2026-09-01,89.6362724798628,47.5457687907779,84.4743231573322,139.257596180519
"la salle","La Salle",2025-10-01,1824.83690404996,1137.37568878721,1800.7821828467,2639.13823379165
"la salle","La Salle",2025-11-01,1662.19872368997,1248.03178144253,1567.29274289465,2321.08537941809
"la salle","La Salle",2025-12-01,3018.43005596752,2185.07241388523,2928.19945681683,3843.37813686111
"la salle","La Salle",2026-01-01,2822.45536877862,1606.66872892183,2915.22376348257,4007.33438642146
"la salle","La Salle",2026-02-01,3334.69313129169,1853.54385706233,3251.81325004896,4983.70078356615
"la salle","La Salle",2026-03-01,2321.87004340852,1338.87797950064,2236.90526105198,4074.56761644488
"la salle","La Salle",2026-04-01,1633.94548241403,932.60454468936,1540.58043533922,2669.4647051323
"la salle","La Salle",2026-05-01,1485.23278068139,928.895864219154,1269.70195419761,2514.45065024164
"la salle","La Salle",2026-06-01,2567.58519869408,1905.14325385999,2412.17126416218,3641.39324646661
"la salle","La Salle",2026-07-01,2957.82396430284,1689.34799495264,2762.45546035995,4571.38864407466
