"comune_key","comune_nome","date","q05","q50","q95","scale_factor"
"aosta","Aosta",2025-04-01,2733.36642513681,10500.847526116,40326.9838777268,1.78501399459999
"aosta","Aosta",2025-05-01,2291.10196305234,8801.00678280744,33798.2106724374,1.22103135018847
"aosta","Aosta",2025-06-01,5354.00654049016,20562.7864905508,78962.5609650544,1.43827193394973
"aosta","Aosta",2025-07-01,9751.66477160238,37449.4328200937,143805.32808522,1.50863863080624
"aosta","Aosta",2025-08-01,8973.10359600572,34459.5153057232,132324.084383529,1.38823215487078
"aosta","Aosta",2025-09-01,3610.07561165265,13867.0202134137,53252.3787699317,1.6868662838857
"arnad","Arnad",2025-01-01,283.004741006711,1092.63875022058,4201.53004197666,2.09046510739047
"arnad","Arnad",2025-02-01,391.017596201368,1510.01778824738,5806.8357491222,3.01425863985616
"arnad","Arnad",2025-03-01,434.338428446103,1677.96413616433,6453.32817587811,3.57762181342539
"arnad","Arnad",2025-04-01,226.815829116529,876.013055686729,3368.84757270016,1.78501399459999
"arnad","Arnad",2025-05-01,204.459281303486,788.565125873558,3031.45704121064,1.22103135018847
"arnad","Arnad",2025-06-01,522.581798594881,2010.73193760841,7725.03859389249,1.43827193394973
"arnad","Arnad",2025-07-01,1068.71204826236,4108.00224638005,15778.4888150239,1.50863863080624
"arnad","Arnad",2025-08-01,1064.31766274422,4090.78642765455,15712.0403287072,1.38823215487078
"arnad","Arnad",2025-09-01,456.149762609951,1756.3473719234,6748.94029558466,1.6868662838857
"arvier","Arvier",2025-01-01,268.101721655108,1035.41305743124,3981.79068326294,2.09046510739047
"arvier","Arvier",2025-02-01,246.483674242754,955.025969441765,3675.73797797499,3.01425863985616
"arvier","Arvier",2025-03-01,174.70914753415,681.020824339036,2625.19306144838,3.57762181342539
"arvier","Arvier",2025-04-01,80.1961355341622,313.012139975741,1206.99589134095,1.78501399459999
"arvier","Arvier",2025-05-01,55.0421535791102,214.822419990248,828.35825616686,1.22103135018847
"arvier","Arvier",2025-06-01,176.259443347399,680.898281763373,2618.64703290175,1.43827193394973
"arvier","Arvier",2025-07-01,389.873553422745,1501.34904123017,5769.27309792832,1.50863863080624
"arvier","Arvier",2025-08-01,386.571585459161,1488.32796652934,5718.93189344638,1.38823215487078
"arvier","Arvier",2025-09-01,150.277618886844,581.837367168469,2238.97173657066,1.6868662838857
"avise","Avise",2025-01-01,59.350731217048,233.83588931242,903.836633315371,2.09046510739047
"avise","Avise",2025-02-01,66.3814160065891,263.456277600776,1020.19860075133,3.01425863985616
"avise","Avise",2025-03-01,50.157318815069,202.757693998176,788.723663962949,3.57762181342539
"avise","Avise",2025-04-01,24.5165003449249,99.2094451802829,386.02082305179,1.78501399459999
"avise","Avise",2025-05-01,18.1030028485949,72.9807943618104,283.704511750978,1.22103135018847
"avise","Avise",2025-06-01,65.9899169310977,257.477369943511,992.764757054233,1.43827193394973
"avise","Avise",2025-07-01,129.96572373493,503.336137646435,1937.03088761861,1.50863863080624
"avise","Avise",2025-08-01,118.092613377999,457.402969772855,1760.31144470572,1.38823215487078
"avise","Avise",2025-09-01,53.5238673314847,210.315306296478,812.374426433328,1.6868662838857
"ayas","Ayas",2025-01-01,1764.4196551484,6781.08300236428,26044.43016459,2.09046510739047
"ayas","Ayas",2025-02-01,981.070500710055,3775.74565494557,14506.9416662471,3.01425863985616
"ayas","Ayas",2025-03-01,588.329428137133,2269.26992680559,8723.86696546588,3.57762181342539
"ayas","Ayas",2025-04-01,202.937391931991,784.322903619332,3016.76908778213,1.78501399459999
"ayas","Ayas",2025-05-01,104.288531653329,403.922228302554,1554.4773922759,1.22103135018847
"ayas","Ayas",2025-06-01,259.329988274022,999.87857506228,3843.49065951973,1.43827193394973
"ayas","Ayas",2025-07-01,533.134551911244,2051.45299632666,7881.60209608963,1.50863863080624
"ayas","Ayas",2025-08-01,475.54712828233,1829.98269831464,7030.84247075268,1.38823215487078
"ayas","Ayas",2025-09-01,259.643649245038,1001.78896940496,3851.53230627763,1.6868662838857
"aymavilles","Aymavilles",2025-01-01,225.322149627438,871.144959218557,3351.02214558427,2.09046510739047
"aymavilles","Aymavilles",2025-02-01,198.210594234685,769.66350151746,2963.96975209744,3.01425863985616
"aymavilles","Aymavilles",2025-03-01,137.599933426663,538.526177041924,2078.03179714577,3.57762181342539
"aymavilles","Aymavilles",2025-04-01,68.3025718225778,267.342372858629,1031.62981275344,1.78501399459999
"aymavilles","Aymavilles",2025-05-01,47.7484054695841,186.815357880807,720.814711171443,1.22103135018847
"aymavilles","Aymavilles",2025-06-01,150.0308616872,580.183874771401,2231.91656050504,1.43827193394973
"aymavilles","Aymavilles",2025-07-01,296.879372956186,1144.26325364425,4398.10923524222,1.50863863080624
"aymavilles","Aymavilles",2025-08-01,280.545341972939,1081.20071974782,4155.61521238865,1.38823215487078
"aymavilles","Aymavilles",2025-09-01,115.388294496156,447.866813141492,1724.54190281081,1.6868662838857
"bard","Bard",2025-01-01,969.205613666562,3727.56254681237,14319.3012230798,2.09046510739047
"bard","Bard",2025-02-01,1704.25848191781,6552.69522906548,25170.0737115644,3.01425863985616
"bard","Bard",2025-03-01,1810.84943899138,6963.59078350068,26749.4600927344,3.57762181342539
"bard","Bard",2025-04-01,930.297713920532,3577.29373397603,13741.4207128487,1.78501399459999
"bard","Bard",2025-05-01,758.837594896231,2917.3071152823,11205.5546679819,1.22103135018847
"bard","Bard",2025-06-01,1381.22842134345,5307.82541167176,20385.4568482765,1.43827193394973
"bard","Bard",2025-07-01,3111.08759112891,11950.4637381825,45892.5403004239,1.50863863080624
"bard","Bard",2025-08-01,3680.28290755149,14135.7591888835,54283.4540637033,1.38823215487078
"bard","Bard",2025-09-01,1844.87753947406,7088.88484315031,27225.2037906884,1.6868662838857
"bionaz","Bionaz",2025-01-01,118.328968385502,460.304794829574,1773.44833465613,2.09046510739047
"bionaz","Bionaz",2025-02-01,88.844998980472,349.713570024737,1351.41559783338,3.01425863985616
"bionaz","Bionaz",2025-03-01,77.7968827898801,308.890093046802,1196.2585345594,3.57762181342539
"bionaz","Bionaz",2025-04-01,49.5616248106847,195.37952754645,755.30166870938,1.78501399459999
"bionaz","Bionaz",2025-05-01,34.7755610501016,137.001290554021,529.535048562447,1.22103135018847
"bionaz","Bionaz",2025-06-01,86.5775538379338,336.531268827583,1296.32164204563,1.43827193394973
"bionaz","Bionaz",2025-07-01,191.379219381542,739.156124997804,2842.54955007025,1.50863863080624
"bionaz","Bionaz",2025-08-01,176.981805670235,683.529954326835,2628.61021317461,1.38823215487078
"bionaz","Bionaz",2025-09-01,99.1117916555242,385.367119001154,1484.55105183485,1.6868662838857
"brissogne","Brissogne",2025-01-01,66.8436114816326,262.607593489417,1014.31630628724,2.09046510739047
"brissogne","Brissogne",2025-02-01,91.9219433872367,361.528643950172,1396.78397418642,3.01425863985616
"brissogne","Brissogne",2025-03-01,84.1490002562182,333.281413631871,1289.9180934445,3.57762181342539
"brissogne","Brissogne",2025-04-01,55.145311030638,216.820170191843,837.631000791956,1.78501399459999
"brissogne","Brissogne",2025-05-01,42.4633778108861,166.521526003896,642.888986114818,1.22103135018847
"brissogne","Brissogne",2025-06-01,120.122117030647,465.338111436438,1790.92348281327,1.43827193394973
"brissogne","Brissogne",2025-07-01,227.884163605534,879.330453042898,3380.80108450157,1.50863863080624
"brissogne","Brissogne",2025-08-01,208.065859211059,802.888753816223,3086.93277386758,1.38823215487078
"brissogne","Brissogne",2025-09-01,90.7424256456093,353.229821395526,1361.14792952318,1.6868662838857
"brusson","Brusson",2025-01-01,810.077646457266,3116.53145634202,11973.0197989584,2.09046510739047
"brusson","Brusson",2025-02-01,621.061295198443,2393.35624043244,9198.7426977173,3.01425863985616
"brusson","Brusson",2025-03-01,462.218777684198,1785.02111990146,6864.41333370786,3.57762181342539
"brusson","Brusson",2025-04-01,202.148644709889,781.294214925078,3005.13930963565,1.78501399459999
"brusson","Brusson",2025-05-01,128.247081019799,495.920000926816,1907.73710088206,1.22103135018847
"brusson","Brusson",2025-06-01,359.358641295045,1383.97583970794,5318.3751476401,1.43827193394973
"brusson","Brusson",2025-07-01,741.138885959999,2850.16309917867,10948.5469812301,1.50863863080624
"brusson","Brusson",2025-08-01,672.136703389217,2584.86158327312,9929.48107173818,1.38823215487078
"brusson","Brusson",2025-09-01,277.542296057341,1070.51748942232,4115.4410538668,1.6868662838857
"challand saint anselme","Challand-Saint-Anselme",2025-01-01,347.205239767281,1339.16047392748,5148.142006567,2.09046510739047
"challand saint anselme","Challand-Saint-Anselme",2025-02-01,381.411659508142,1473.13221699559,5665.1998618557,3.01425863985616
"challand saint anselme","Challand-Saint-Anselme",2025-03-01,356.79431295898,1380.20462677944,5309.96965186664,3.57762181342539
"challand saint anselme","Challand-Saint-Anselme",2025-04-01,187.897636759405,726.572162723952,2795.01361133366,1.78501399459999
"challand saint anselme","Challand-Saint-Anselme",2025-05-01,137.412952593491,531.11577826882,2042.88439514084,1.22103135018847
"challand saint anselme","Challand-Saint-Anselme",2025-06-01,361.643579121643,1392.74970942003,5352.06568785023,1.43827193394973
"challand saint anselme","Challand-Saint-Anselme",2025-07-01,741.856799101309,2852.91979404062,10959.132337765,1.50863863080624
"challand saint anselme","Challand-Saint-Anselme",2025-08-01,710.001115597584,2730.25609491963,10487.7774451401,1.38823215487078
"challand saint anselme","Challand-Saint-Anselme",2025-09-01,292.250462083386,1126.99497030343,4332.30737431954,1.6868662838857
"challand saint victor","Challand-Saint-Victor",2025-01-01,107.313145563593,418.005440735233,1611.02421203498,2.09046510739047
