"date","comune_key","comune_nome","share"
2026-08-01,"montjovet","Montjovet",0.0039529030159988
2026-09-01,"montjovet","Montjovet",0.0035194865378426
2025-01-01,"morgex","Morgex",0.00917242680455018
2025-02-01,"morgex","Morgex",0.00931287238804053
2025-03-01,"morgex","Morgex",0.0093615971474076
2025-04-01,"morgex","Morgex",0.00930330918361186
2025-05-01,"morgex","Morgex",0.0112226061399468
2025-06-01,"morgex","Morgex",0.00919340947506993
2025-07-01,"morgex","Morgex",0.00970994640933693
2025-08-01,"morgex","Morgex",0.0109981383737187
2025-09-01,"morgex","Morgex",0.0105774494716366
2025-10-01,"morgex","Morgex",0.0160947588653442
2025-11-01,"morgex","Morgex",0.0148771309116703
2025-12-01,"morgex","Morgex",0.00912102650739277
2026-01-01,"morgex","Morgex",0.00895829936691879
2026-02-01,"morgex","Morgex",0.00945938785633956
2026-03-01,"morgex","Morgex",0.00949886306927416
2026-04-01,"morgex","Morgex",0.0090841533448489
2026-05-01,"morgex","Morgex",0.0113628748669004
2026-06-01,"morgex","Morgex",0.00935352225801539
2026-07-01,"morgex","Morgex",0.00974265489042601
2026-08-01,"morgex","Morgex",0.0109151332148257
2026-09-01,"morgex","Morgex",0.0107686918026786
2025-01-01,"nus","Nus",0.0104813084823027
2025-02-01,"nus","Nus",0.00941210525134796
2025-03-01,"nus","Nus",0.0120258693181725
2025-04-01,"nus","Nus",0.0140803467860884
2025-05-01,"nus","Nus",0.0221578075694509
2025-06-01,"nus","Nus",0.00789396142128639
2025-07-01,"nus","Nus",0.00841882274772316
2025-08-01,"nus","Nus",0.00948700195732332
2025-09-01,"nus","Nus",0.00919168126180433
2025-10-01,"nus","Nus",0.0083673630710171
2025-11-01,"nus","Nus",0.0140269328221628
2025-12-01,"nus","Nus",0.00857138808325939
2026-01-01,"nus","Nus",0.0100541284284177
2026-02-01,"nus","Nus",0.00948342165057205
2026-03-01,"nus","Nus",0.012053013090776
2026-04-01,"nus","Nus",0.0132898165241718
2026-05-01,"nus","Nus",0.0224370953173559
2026-06-01,"nus","Nus",0.00820965450709094
2026-07-01,"nus","Nus",0.00845485615982348
2026-08-01,"nus","Nus",0.00931411834573815
2026-09-01,"nus","Nus",0.00927504950187102
2025-01-01,"ollomont","Ollomont",0.000246921949628613
2025-02-01,"ollomont","Ollomont",9.16366245246878e-05
2025-03-01,"ollomont","Ollomont",2.81283781943178e-05
2025-04-01,"ollomont","Ollomont",2.29398472858076e-05
2025-05-01,"ollomont","Ollomont",0.000257210692370383
2025-06-01,"ollomont","Ollomont",0.000412056683636718
2025-07-01,"ollomont","Ollomont",0.00133962396151625
2025-08-01,"ollomont","Ollomont",0.00158815085125591
2025-09-01,"ollomont","Ollomont",0.000613915343465939
2025-10-01,"ollomont","Ollomont",0.000223538326740134
2025-11-01,"ollomont","Ollomont",7.57359498519451e-05
2025-12-01,"ollomont","Ollomont",0.000347181098755442
2026-01-01,"ollomont","Ollomont",0.000251454229804976
2026-02-01,"ollomont","Ollomont",9.14877415475094e-05
2026-03-01,"ollomont","Ollomont",2.7946947134381e-05
2026-04-01,"ollomont","Ollomont",2.35749590483386e-05
2026-05-01,"ollomont","Ollomont",0.000244189788146255
2026-06-01,"ollomont","Ollomont",0.000383532084899537
2026-07-01,"ollomont","Ollomont",0.00135253581008531
2026-08-01,"ollomont","Ollomont",0.00153355222146964
2026-09-01,"ollomont","Ollomont",0.000593234136810434
2025-01-01,"oyace","Oyace",1.03034532012999e-09
2025-02-01,"oyace","Oyace",4.69203299318998e-05
2025-03-01,"oyace","Oyace",1.00666073120496e-09
2025-04-01,"oyace","Oyace",1.02792121189771e-09
2025-05-01,"oyace","Oyace",4.47291916939125e-05
2025-06-01,"oyace","Oyace",6.6167896215236e-05
2025-07-01,"oyace","Oyace",6.44543964836413e-05
2025-08-01,"oyace","Oyace",7.06229969829305e-05
2025-09-01,"oyace","Oyace",5.96385994524111e-05
2025-10-01,"oyace","Oyace",9.70379351000821e-10
2025-11-01,"oyace","Oyace",1.00970731317055e-09
2025-12-01,"oyace","Oyace",6.81936895183019e-05
2026-01-01,"oyace","Oyace",1.01170788801692e-09
2026-02-01,"oyace","Oyace",4.85290972554384e-05
2026-03-01,"oyace","Oyace",1.03091934915132e-09
2026-04-01,"oyace","Oyace",1.02556259565472e-09
2026-05-01,"oyace","Oyace",4.53612962607018e-05
2026-06-01,"oyace","Oyace",6.85189729752565e-05
2026-07-01,"oyace","Oyace",6.4519762795597e-05
2026-08-01,"oyace","Oyace",7.04482810922631e-05
2026-09-01,"oyace","Oyace",6.14414370350319e-05
2025-01-01,"perloz","Perloz",0.00040186007973529
2025-02-01,"perloz","Perloz",0.000336312141927889
2025-03-01,"perloz","Perloz",0.000610691218561423
2025-04-01,"perloz","Perloz",0.00100604624497129
2025-05-01,"perloz","Perloz",0.00149675522726071
2025-06-01,"perloz","Perloz",0.000538022939051065
2025-07-01,"perloz","Perloz",0.000707957579757948
2025-08-01,"perloz","Perloz",0.000664361362966304
2025-09-01,"perloz","Perloz",0.000787028508786756
2025-10-01,"perloz","Perloz",0.000828037246662508
2025-11-01,"perloz","Perloz",0.000453477013713646
2025-12-01,"perloz","Perloz",0.000654229075935634
2026-01-01,"perloz","Perloz",0.000394336831348222
2026-02-01,"perloz","Perloz",0.00035305992027205
2026-03-01,"perloz","Perloz",0.000619177527413439
2026-04-01,"perloz","Perloz",0.000957943635642097
2026-05-01,"perloz","Perloz",0.0015169382959568
2026-06-01,"perloz","Perloz",0.000555357017284137
2026-07-01,"perloz","Perloz",0.000697028870183739
2026-08-01,"perloz","Perloz",0.000634432529576154
2026-09-01,"perloz","Perloz",0.000794934730156609
2025-01-01,"pollein","Pollein",0.015607789930112
2025-02-01,"pollein","Pollein",0.0172266263662656
2025-03-01,"pollein","Pollein",0.0209997831711633
2025-04-01,"pollein","Pollein",0.0371703560208461
2025-05-01,"pollein","Pollein",0.0535219373704064
2025-06-01,"pollein","Pollein",0.0245568773131181
2025-07-01,"pollein","Pollein",0.0147423189138895
2025-08-01,"pollein","Pollein",0.0142028414452298
2025-09-01,"pollein","Pollein",0.029993226742819
2025-10-01,"pollein","Pollein",0.0508336419009065
2025-11-01,"pollein","Pollein",0.0351323610298882
2025-12-01,"pollein","Pollein",0.0228353969751883
2026-01-01,"pollein","Pollein",0.0148782924951479
2026-02-01,"pollein","Pollein",0.0176646759372852
2026-03-01,"pollein","Pollein",0.0212692734134223
2026-04-01,"pollein","Pollein",0.0349048796567282
2026-05-01,"pollein","Pollein",0.0542874593373233
2026-06-01,"pollein","Pollein",0.0255303916201035
2026-07-01,"pollein","Pollein",0.0147612452186925
2026-08-01,"pollein","Pollein",0.0137650363549546
2026-09-01,"pollein","Pollein",0.0307992509543214
2025-01-01,"pont saint martin","Pont-Saint-Martin",0.00336741968087745
2025-02-01,"pont saint martin","Pont-Saint-Martin",0.00314861766870495
2025-03-01,"pont saint martin","Pont-Saint-Martin",0.0037244773419177
2025-04-01,"pont saint martin","Pont-Saint-Martin",0.00632206993653636
2025-05-01,"pont saint martin","Pont-Saint-Martin",0.00895612170648744
2025-06-01,"pont saint martin","Pont-Saint-Martin",0.0055666594283457
2025-07-01,"pont saint martin","Pont-Saint-Martin",0.00356963761492238
2025-08-01,"pont saint martin","Pont-Saint-Martin",0.00386013201023034
2025-09-01,"pont saint martin","Pont-Saint-Martin",0.00713715067420802
2025-10-01,"pont saint martin","Pont-Saint-Martin",0.00721364871536558
2025-11-01,"pont saint martin","Pont-Saint-Martin",0.00554373810274206
2025-12-01,"pont saint martin","Pont-Saint-Martin",0.00347636577760339
2026-01-01,"pont saint martin","Pont-Saint-Martin",0.00328064583666222
2026-02-01,"pont saint martin","Pont-Saint-Martin",0.00329179451759869
2026-03-01,"pont saint martin","Pont-Saint-Martin",0.00377589166298822
2026-04-01,"pont saint martin","Pont-Saint-Martin",0.00612522099595108
2026-05-01,"pont saint martin","Pont-Saint-Martin",0.00899513547534229
2026-06-01,"pont saint martin","Pont-Saint-Martin",0.00571081343918155
2026-07-01,"pont saint martin","Pont-Saint-Martin",0.00352886017242552
2026-08-01,"pont saint martin","Pont-Saint-Martin",0.00371184975633177
2026-09-01,"pont saint martin","Pont-Saint-Martin",0.00740888877041115
2025-01-01,"pontboset","Pontboset",0.000925712470053206
2025-02-01,"pontboset","Pontboset",0.000740484589394683
2025-03-01,"pontboset","Pontboset",0.000819181652065186
2025-04-01,"pontboset","Pontboset",0.00119285938101946
2025-05-01,"pontboset","Pontboset",0.00246455907217904
2025-06-01,"pontboset","Pontboset",0.001722163786434
2025-07-01,"pontboset","Pontboset",0.00188805575495212
2025-08-01,"pontboset","Pontboset",0.00196935754831254
2025-09-01,"pontboset","Pontboset",0.00145035996525871
2025-10-01,"pontboset","Pontboset",0.00278401985492848
2025-11-01,"pontboset","Pontboset",0.000971099101351439
2025-12-01,"pontboset","Pontboset",0.0011369980150134
2026-01-01,"pontboset","Pontboset",0.000920861825244708
2026-02-01,"pontboset","Pontboset",0.000782240514238313
2026-03-01,"pontboset","Pontboset",0.00084070219579358
2026-04-01,"pontboset","Pontboset",0.00111960225069664
2026-05-01,"pontboset","Pontboset",0.00247774394747816
2026-06-01,"pontboset","Pontboset",0.00173955462864784
2026-07-01,"pontboset","Pontboset",0.00186100351712786
2026-08-01,"pontboset","Pontboset",0.00192794844192642
2026-09-01,"pontboset","Pontboset",0.00146925898012231
2025-01-01,"pontey","Pontey",0.00053899391607539
2025-02-01,"pontey","Pontey",0.000566087786711535
2025-03-01,"pontey","Pontey",0.000510183554613121
2025-04-01,"pontey","Pontey",0.000447555273797049
2025-05-01,"pontey","Pontey",0.000860599726945274
2025-06-01,"pontey","Pontey",0.000541734511095854
2025-07-01,"pontey","Pontey",0.000521965146568321
2025-08-01,"pontey","Pontey",0.00136515991819082
2025-09-01,"pontey","Pontey",0.00030494957324151
2025-10-01,"pontey","Pontey",0.000665012786390669
2025-11-01,"pontey","Pontey",0.000678434776344904
2025-12-01,"pontey","Pontey",0.000960093418185726
2026-01-01,"pontey","Pontey",0.000517998541368552
2026-02-01,"pontey","Pontey",0.000557903688058539
2026-03-01,"pontey","Pontey",0.000500115006797945
2026-04-01,"pontey","Pontey",0.0004327036431509
2026-05-01,"pontey","Pontey",0.000860998996628265
2026-06-01,"pontey","Pontey",0.000562685396709399
2026-07-01,"pontey","Pontey",0.000518375801458626
2026-08-01,"pontey","Pontey",0.00130001414076615
2026-09-01,"pontey","Pontey",0.000303111526296902
2025-01-01,"pre saint didier","Pré-Saint-Didier",0.0531129845845131
2025-02-01,"pre saint didier","Pré-Saint-Didier",0.0470539450123765
2025-03-01,"pre saint didier","Pré-Saint-Didier",0.0472766819556915
2025-04-01,"pre saint didier","Pré-Saint-Didier",0.0552991125132346
2025-05-01,"pre saint didier","Pré-Saint-Didier",0.044870407711562
2025-06-01,"pre saint didier","Pré-Saint-Didier",0.0268274297564926
2025-07-01,"pre saint didier","Pré-Saint-Didier",0.0210215876803769
2025-08-01,"pre saint didier","Pré-Saint-Didier",0.0196016737598686
2025-09-01,"pre saint didier","Pré-Saint-Didier",0.0333635868481373
2025-10-01,"pre saint didier","Pré-Saint-Didier",0.0645458982493913
2025-11-01,"pre saint didier","Pré-Saint-Didier",0.0739269725825766
2025-12-01,"pre saint didier","Pré-Saint-Didier",0.0447229003021819
2026-01-01,"pre saint didier","Pré-Saint-Didier",0.0519181740252909
2026-02-01,"pre saint didier","Pré-Saint-Didier",0.0475464573306586
2026-03-01,"pre saint didier","Pré-Saint-Didier",0.0478201614076477
2026-04-01,"pre saint didier","Pré-Saint-Didier",0.0546261865846673
2026-05-01,"pre saint didier","Pré-Saint-Didier",0.0455130225322681
2026-06-01,"pre saint didier","Pré-Saint-Didier",0.0276199133034371
2026-07-01,"pre saint didier","Pré-Saint-Didier",0.0209088799696629
2026-08-01,"pre saint didier","Pré-Saint-Didier",0.0194413586357061
2026-09-01,"pre saint didier","Pré-Saint-Didier",0.0340544267981494
2025-01-01,"quart","Quart",0.00529152777848886
2025-02-01,"quart","Quart",0.00498070746771738
2025-03-01,"quart","Quart",0.00458403571506539
2025-04-01,"quart","Quart",0.006093391293871
2025-05-01,"quart","Quart",0.0107836192403187
2025-06-01,"quart","Quart",0.00508376552528604
2025-07-01,"quart","Quart",0.00476535272056027
2025-08-01,"quart","Quart",0.00476426499075777
2025-09-01,"quart","Quart",0.00619873605505618
2025-10-01,"quart","Quart",0.0115570393972039
2025-11-01,"quart","Quart",0.0111964230909032
2025-12-01,"quart","Quart",0.00615802188732039
2026-01-01,"quart","Quart",0.00509966775378694
2026-02-01,"quart","Quart",0.00496634439838679
2026-03-01,"quart","Quart",0.00459295260133327
2026-04-01,"quart","Quart",0.00589786906039868
2026-05-01,"quart","Quart",0.0108061021991452
2026-06-01,"quart","Quart",0.00523471620667585
2026-07-01,"quart","Quart",0.00474181869574899
2026-08-01,"quart","Quart",0.00462742304655796
2026-09-01,"quart","Quart",0.00627837670497961
2025-01-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0103524957304511
2025-02-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0111381119974562
2025-03-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0102881499640887
2025-04-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0028016637036189
2025-05-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00366169568577465
2025-06-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00441237732964838
2025-07-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00413041996146277
2025-08-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00443556741188757
2025-09-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0049102161439706
2025-10-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.000716039205551841
2025-11-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00314896975405174
2025-12-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0083850002248089
2026-01-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0104875495418294
2026-02-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0112437305108573
2026-03-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0104121983691758
2026-04-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00304277817349826
2026-05-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.0037064469299662
2026-06-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00435171551026352
2026-07-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00410763693800308
2026-08-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00455647904385142
2026-09-01,"rhemes notre dame","Rhêmes-Notre-Dame",0.00486081712623165
2025-01-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000852994829232423
2025-02-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00123300516403862
2025-03-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000473914881941283
2025-04-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000234119684123378
2025-05-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00249275069242241
2025-06-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00472854555864317
2025-07-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00689008977006091
2025-08-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00756403546305632
2025-09-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000536378138040593
2025-10-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000156618339709026
2025-11-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00104596609274082
2025-12-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00152773511285743
2026-01-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000881288819261548
2026-02-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00124701802293582
2026-03-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000486978488314364
2026-04-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000249345138051682
2026-05-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00247664007399777
2026-06-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00447839048366708
2026-07-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00698917068362781
2026-08-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.00778961030876215
2026-09-01,"rhemes saint georges","Rhêmes-Saint-Georges",0.000539116483950687
2025-01-01,"roisan","Roisan",0.000698812340863569
2025-02-01,"roisan","Roisan",0.000827798871842415
2025-03-01,"roisan","Roisan",0.00055823952149463
2025-04-01,"roisan","Roisan",0.00120585039893266
2025-05-01,"roisan","Roisan",0.00131900188465183
2025-06-01,"roisan","Roisan",0.00120363982400575
2025-07-01,"roisan","Roisan",0.000822625914618375
2025-08-01,"roisan","Roisan",0.00122429656047188
2025-09-01,"roisan","Roisan",0.00137833206430845
2025-10-01,"roisan","Roisan",0.00176666088990894
2025-11-01,"roisan","Roisan",0.00113327463952401
2025-12-01,"roisan","Roisan",0.00128437069972616
2026-01-01,"roisan","Roisan",0.000656827239660425
2026-02-01,"roisan","Roisan",0.000830326862715901
2026-03-01,"roisan","Roisan",0.000553613537849314
2026-04-01,"roisan","Roisan",0.00111745210256933
2026-05-01,"roisan","Roisan",0.00131418759522141
2026-06-01,"roisan","Roisan",0.00122504468404008
2026-07-01,"roisan","Roisan",0.000833554266342863
2026-08-01,"roisan","Roisan",0.00116126089695726
2026-09-01,"roisan","Roisan",0.00141815903277815
2025-01-01,"saint christophe","Saint-Christophe",0.00490759983100429
2025-02-01,"saint christophe","Saint-Christophe",0.00532079327803747
2025-03-01,"saint christophe","Saint-Christophe",0.00415540855474901
2025-04-01,"saint christophe","Saint-Christophe",0.00854370776542632
2025-05-01,"saint christophe","Saint-Christophe",0.0125401508201492
2025-06-01,"saint christophe","Saint-Christophe",0.00465986569177972
2025-07-01,"saint christophe","Saint-Christophe",0.0037906606710379
2025-08-01,"saint christophe","Saint-Christophe",0.00447131287985498
2025-09-01,"saint christophe","Saint-Christophe",0.00582041708488252
2025-10-01,"saint christophe","Saint-Christophe",0.00892454885818346
2025-11-01,"saint christophe","Saint-Christophe",0.0110571756508043
2025-12-01,"saint christophe","Saint-Christophe",0.00563254524320838
2026-01-01,"saint christophe","Saint-Christophe",0.00467021460982434
2026-02-01,"saint christophe","Saint-Christophe",0.00542824644262425
2026-03-01,"saint christophe","Saint-Christophe",0.00418590504453655
2026-04-01,"saint christophe","Saint-Christophe",0.00803900013542953
2026-05-01,"saint christophe","Saint-Christophe",0.0126415465800839
2026-06-01,"saint christophe","Saint-Christophe",0.00487020731278191
2026-07-01,"saint christophe","Saint-Christophe",0.00378565840126781
2026-08-01,"saint christophe","Saint-Christophe",0.00426408004383442
2026-09-01,"saint christophe","Saint-Christophe",0.00598655369819035
2025-01-01,"saint denis","Saint-Denis",0.000245281858424749
2025-02-01,"saint denis","Saint-Denis",0.000443959782072543
2025-03-01,"saint denis","Saint-Denis",0.000266954679251205
2025-04-01,"saint denis","Saint-Denis",0.00033818372133391
2025-05-01,"saint denis","Saint-Denis",0.000124301664475513
2025-06-01,"saint denis","Saint-Denis",0.000251825959470254
2025-07-01,"saint denis","Saint-Denis",0.000384018636595007
2025-08-01,"saint denis","Saint-Denis",0.000332813692917954
2025-09-01,"saint denis","Saint-Denis",6.21185554997509e-05
2025-10-01,"saint denis","Saint-Denis",0.000142176598906049
2025-11-01,"saint denis","Saint-Denis",0.000314060864269413
2025-12-01,"saint denis","Saint-Denis",0.000390345126179085
2026-01-01,"saint denis","Saint-Denis",0.000230862549251743
2026-02-01,"saint denis","Saint-Denis",0.000460683975969666
2026-03-01,"saint denis","Saint-Denis",0.000264467572715734
2026-04-01,"saint denis","Saint-Denis",0.000311417027042979
2026-05-01,"saint denis","Saint-Denis",0.000125274186131463
2026-06-01,"saint denis","Saint-Denis",0.000261006417821932
2026-07-01,"saint denis","Saint-Denis",0.000386342333274284
2026-08-01,"saint denis","Saint-Denis",0.000309478730809318
2026-09-01,"saint denis","Saint-Denis",6.43229687917929e-05
2025-01-01,"saint marcel","Saint-Marcel",0.000706833039758826
2025-02-01,"saint marcel","Saint-Marcel",0.00065855701074457
2025-03-01,"saint marcel","Saint-Marcel",0.000517238796770681
2025-04-01,"saint marcel","Saint-Marcel",0.00092737462004855
2025-05-01,"saint marcel","Saint-Marcel",0.00153063598066802
2025-06-01,"saint marcel","Saint-Marcel",0.000790882296068001
2025-07-01,"saint marcel","Saint-Marcel",0.000659998128100202
2025-08-01,"saint marcel","Saint-Marcel",0.00103829196519916
2025-09-01,"saint marcel","Saint-Marcel",0.000590740055169186
2025-10-01,"saint marcel","Saint-Marcel",0.00121452992153921
2025-11-01,"saint marcel","Saint-Marcel",0.000924449666319435
2025-12-01,"saint marcel","Saint-Marcel",0.000899811101589905
2026-01-01,"saint marcel","Saint-Marcel",0.000676659633797927
2026-02-01,"saint marcel","Saint-Marcel",0.000681526609486083
2026-03-01,"saint marcel","Saint-Marcel",0.000527494090045537
2026-04-01,"saint marcel","Saint-Marcel",0.000855770619467836
2026-05-01,"saint marcel","Saint-Marcel",0.00156253104855497
2026-06-01,"saint marcel","Saint-Marcel",0.000815473485499111
2026-07-01,"saint marcel","Saint-Marcel",0.000668349844479268
2026-08-01,"saint marcel","Saint-Marcel",0.00102223332580346
2026-09-01,"saint marcel","Saint-Marcel",0.00060583259814136
2025-01-01,"saint nicolas","Saint-Nicolas",0.00321617693160761
2025-02-01,"saint nicolas","Saint-Nicolas",0.00363072270909922
2025-03-01,"saint nicolas","Saint-Nicolas",0.00291411979993752
2025-04-01,"saint nicolas","Saint-Nicolas",0.00357561249301689
2025-05-01,"saint nicolas","Saint-Nicolas",0.00256814008761436
2025-06-01,"saint nicolas","Saint-Nicolas",0.00251572908469344
2025-07-01,"saint nicolas","Saint-Nicolas",0.00139822395972253
2025-08-01,"saint nicolas","Saint-Nicolas",0.00148747662833799
2025-09-01,"saint nicolas","Saint-Nicolas",0.00232870980712178
2025-10-01,"saint nicolas","Saint-Nicolas",0.00501181464516481
2025-11-01,"saint nicolas","Saint-Nicolas",0.00453426450770714
2025-12-01,"saint nicolas","Saint-Nicolas",0.00383137320562107
2026-01-01,"saint nicolas","Saint-Nicolas",0.00324763863032807
2026-02-01,"saint nicolas","Saint-Nicolas",0.00357195012228192
2026-03-01,"saint nicolas","Saint-Nicolas",0.002942139470589
2026-04-01,"saint nicolas","Saint-Nicolas",0.00363099930954923
2026-05-01,"saint nicolas","Saint-Nicolas",0.00258449100156063
2026-06-01,"saint nicolas","Saint-Nicolas",0.00254868526525998
2026-07-01,"saint nicolas","Saint-Nicolas",0.00139255422317064
2026-08-01,"saint nicolas","Saint-Nicolas",0.00149816018768032
2026-09-01,"saint nicolas","Saint-Nicolas",0.00240027989557975
2025-01-01,"saint oyen","Saint-Oyen",0.00217858671184984
2025-02-01,"saint oyen","Saint-Oyen",0.00134571077044383
2025-03-01,"saint oyen","Saint-Oyen",0.00239848580248607
2025-04-01,"saint oyen","Saint-Oyen",0.00253803249091791
2025-05-01,"saint oyen","Saint-Oyen",0.00304533100957453
2025-06-01,"saint oyen","Saint-Oyen",0.00211602749691683
2025-07-01,"saint oyen","Saint-Oyen",0.00323521876438925
2025-08-01,"saint oyen","Saint-Oyen",0.00415173722825958
2025-09-01,"saint oyen","Saint-Oyen",0.00199759339655716
2025-10-01,"saint oyen","Saint-Oyen",0.0018692645107229
2025-11-01,"saint oyen","Saint-Oyen",0.000845179556754576
2025-12-01,"saint oyen","Saint-Oyen",0.00171885183041109
2026-01-01,"saint oyen","Saint-Oyen",0.00221641941540345
2026-02-01,"saint oyen","Saint-Oyen",0.00133437127418755
2026-03-01,"saint oyen","Saint-Oyen",0.00240715275972238
2026-04-01,"saint oyen","Saint-Oyen",0.00262185978677457
2026-05-01,"saint oyen","Saint-Oyen",0.00302121550006591
2026-06-01,"saint oyen","Saint-Oyen",0.00206063836555105
2026-07-01,"saint oyen","Saint-Oyen",0.00322029264687055
2026-08-01,"saint oyen","Saint-Oyen",0.00417577954140472
2026-09-01,"saint oyen","Saint-Oyen",0.00201442534539636
2025-01-01,"saint pierre","Saint-Pierre",0.00757724539743582
2025-02-01,"saint pierre","Saint-Pierre",0.00535205766058565
2025-03-01,"saint pierre","Saint-Pierre",0.00585373343704627
2025-04-01,"saint pierre","Saint-Pierre",0.00812619036200592
2025-05-01,"saint pierre","Saint-Pierre",0.0105289472371886
2025-06-01,"saint pierre","Saint-Pierre",0.00691374755532094
2025-07-01,"saint pierre","Saint-Pierre",0.00527347289691991
2025-08-01,"saint pierre","Saint-Pierre",0.00518665819295289
2025-09-01,"saint pierre","Saint-Pierre",0.0057269423970264
2025-10-01,"saint pierre","Saint-Pierre",0.0168604427781179
2025-11-01,"saint pierre","Saint-Pierre",0.0128992755292772
2025-12-01,"saint pierre","Saint-Pierre",0.0085014323955684
2026-01-01,"saint pierre","Saint-Pierre",0.00732632606282659
2026-02-01,"saint pierre","Saint-Pierre",0.00529668868858171
2026-03-01,"saint pierre","Saint-Pierre",0.00591900817434626
2026-04-01,"saint pierre","Saint-Pierre",0.00769338912600594
2026-05-01,"saint pierre","Saint-Pierre",0.01073808652805
2026-06-01,"saint pierre","Saint-Pierre",0.00712352464193358
2026-07-01,"saint pierre","Saint-Pierre",0.00529204369232764
2026-08-01,"saint pierre","Saint-Pierre",0.00513949661760031
2026-09-01,"saint pierre","Saint-Pierre",0.0058731081294028
2025-01-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00352599887732802
2025-02-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00354958459280719
2025-03-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00243139881800915
2025-04-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00172393756901268
2025-05-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00101792898881616
2025-06-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00339833739000688
2025-07-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00629973889641345
2025-08-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00766241313316184
2025-09-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00614924897855933
2025-10-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00101775322032843
2025-11-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00133161143751059
2025-12-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00303186183135646
2026-01-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00366000261035398
2026-02-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00363639507508911
2026-03-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00244953777485092
2026-04-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00186429189935963
2026-05-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.000991993065019835
2026-06-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00327820594089883
2026-07-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00632941614815667
2026-08-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00757448198177052
2026-09-01,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00622436067095882
2025-01-01,"saint vincent","Saint-Vincent",0.0476081746235086
2025-02-01,"saint vincent","Saint-Vincent",0.0476793388998978
2025-03-01,"saint vincent","Saint-Vincent",0.0497941721636367
2025-04-01,"saint vincent","Saint-Vincent",0.0656769121216944
2025-05-01,"saint vincent","Saint-Vincent",0.105179715532347
2025-06-01,"saint vincent","Saint-Vincent",0.0396912930440365
