"scenario","comune_key","comune_nome","date","mean_arrivals","q05","q25","q50","q75","q95"
"high_tourism","chambave","Chambave",2026-05-01,426.38863356175,69.3645528500773,113.656241308727,223.054413200777,677.220806774832,1219.40047675808
"high_tourism","chambave","Chambave",2026-06-01,455.808302412274,90.496795518534,148.836045119475,288.412585322161,440.239597281022,1364.46056364525
"high_tourism","chambave","Chambave",2026-07-01,819.668467828798,171.721376787804,343.211063851371,562.553463615435,953.625642774479,2304.69642854562
"high_tourism","chambave","Chambave",2026-08-01,1274.00957425799,152.622585981628,354.102319225245,662.817641766858,1376.84158999244,5007.06497400875
"high_tourism","chambave","Chambave",2026-09-01,812.614900055409,130.215489895866,271.341999956815,491.007996219932,777.276721861782,2306.53876735064
"high_tourism","chamois","Chamois",2025-10-01,122.203471907274,19.5603073736923,41.3942778367106,68.0487888026556,165.575430038894,295.1445782092
"high_tourism","chamois","Chamois",2025-11-01,402.538749423627,48.0337372814046,99.4194327833856,190.472137406446,386.312413163591,1763.43790068501
"high_tourism","chamois","Chamois",2025-12-01,988.049816781525,213.730818378144,344.394267541598,795.746095818622,1435.12383498401,2322.2911144045
"high_tourism","chamois","Chamois",2026-01-01,806.395058079841,125.036997870249,261.335366946687,510.724908909718,1109.83187274966,2172.58165431127
"high_tourism","chamois","Chamois",2026-02-01,1019.42812564877,195.163163438474,282.163215137019,452.398301934204,1197.76578517228,2280.91232691295
"high_tourism","chamois","Chamois",2026-03-01,460.202234690176,73.4929677916395,160.146090563436,291.012842518176,535.67252449539,1521.38818575538
"high_tourism","chamois","Chamois",2026-04-01,130.95193689484,14.9358835274528,62.7816208378313,93.3902167035389,153.289908142203,364.684639484451
"high_tourism","chamois","Chamois",2026-05-01,67.6283398690059,5.54221030688464,17.3501528803171,33.7716713494866,72.2765379179019,201.999723393315
"high_tourism","chamois","Chamois",2026-06-01,67.4110369772895,6.61442462528693,19.5389180684468,43.4802729708547,95.3973485173784,212.582721563349
"high_tourism","chamois","Chamois",2026-07-01,137.113714892035,13.2929214272656,60.4624989155654,107.530672275841,158.600115562549,401.53707180589
"high_tourism","chamois","Chamois",2026-08-01,291.729467863004,24.6958633082367,69.4849807133715,170.139750655598,283.219418836231,717.479538891508
"high_tourism","chamois","Chamois",2026-09-01,192.74351575656,19.5649692597497,49.7642233463926,89.1814399183613,192.88143198707,871.469877216988
"high_tourism","champdepraz","Champdepraz",2025-10-01,418.777748130852,89.263867925351,160.637536803806,232.253599696793,505.106196031905,1287.98017706447
"high_tourism","champdepraz","Champdepraz",2025-11-01,842.600919664347,91.953714965078,340.408329999153,616.710566118615,1204.56246071881,2269.55485774898
"high_tourism","champdepraz","Champdepraz",2025-12-01,1727.36110369364,242.830454676748,698.295405517335,1270.95005450182,2157.5376116164,5418.15049403004
"high_tourism","champdepraz","Champdepraz",2026-01-01,1053.52890858297,208.470914030748,473.963499696581,673.768412386617,1292.01800411833,3021.21907578227
"high_tourism","champdepraz","Champdepraz",2026-02-01,938.543849868996,102.714521526402,326.679821440932,512.291262735327,1189.34304815206,2978.02987016618
"high_tourism","champdepraz","Champdepraz",2026-03-01,410.79390724968,47.9180446402754,135.84961666618,218.452426837655,656.19141221579,1044.63743050864
"high_tourism","champdepraz","Champdepraz",2026-04-01,203.511953901566,39.9500290560792,80.4970803616346,149.232696132779,277.683300491195,504.250616840036
"high_tourism","champdepraz","Champdepraz",2026-05-01,122.522310818995,17.8721837372606,43.3337270781697,86.1893405123311,167.685250261888,309.649810640409
"high_tourism","champdepraz","Champdepraz",2026-06-01,121.073658238623,32.5637011216017,45.0212048386989,94.1197333926554,177.581204848409,308.967296018327
"high_tourism","champdepraz","Champdepraz",2026-07-01,227.517285698797,34.9701258631272,78.1893902177996,170.847516134738,273.863823282783,598.234975349536
"high_tourism","champdepraz","Champdepraz",2026-08-01,331.089467517644,69.1044573806772,116.270720460483,262.983457981429,411.44613317638,1038.95811984815
"high_tourism","champdepraz","Champdepraz",2026-09-01,339.447428787708,54.134268896401,94.4877163078074,215.374129660695,389.028787610014,1075.70508792559
"high_tourism","champorcher","Champorcher",2025-10-01,265.640801866381,60.570606889631,103.041740948398,177.837103708113,311.551013048799,765.40891797542
"high_tourism","champorcher","Champorcher",2025-11-01,744.513987957522,133.943344271644,247.787045548922,454.049587707483,755.009612669978,1818.87872534486
"high_tourism","champorcher","Champorcher",2025-12-01,1491.95394151463,227.534588823946,513.137502064389,908.444879959822,1895.10412684026,4705.82328667995
"high_tourism","champorcher","Champorcher",2026-01-01,730.732369717721,98.1752733115598,272.044347913001,521.286781861235,1144.56524412267,1843.14908215594
"high_tourism","champorcher","Champorcher",2026-02-01,739.733373369492,116.165619999464,346.607815346396,619.075180224467,979.392821371218,1795.39018228598
"high_tourism","champorcher","Champorcher",2026-03-01,648.923158226899,61.7319763144515,169.968547433865,422.555125484161,697.817241687336,2505.50078182825
"high_tourism","champorcher","Champorcher",2026-04-01,202.765602022172,23.275770155183,60.1663060713692,130.284955268876,311.248085617919,535.634419069669
"high_tourism","champorcher","Champorcher",2026-05-01,94.7531551220845,12.2328468166318,33.2369943021032,64.0696529905662,137.854417723479,279.650329217027
"high_tourism","champorcher","Champorcher",2026-06-01,117.842808163124,14.0565670745633,34.7312172131618,89.9759490838459,166.622643869817,262.580530487727
"high_tourism","champorcher","Champorcher",2026-07-01,212.210540789047,33.4341206734322,71.3723274273899,124.320288098988,326.025283335009,563.13333647229
"high_tourism","champorcher","Champorcher",2026-08-01,289.980067467009,36.1050707504627,85.445907782453,172.778586512131,324.331898954878,897.452195509376
"high_tourism","champorcher","Champorcher",2026-09-01,207.816065491285,31.3249644017724,61.1071439692367,141.373626790265,269.307003616744,567.945997784123
"high_tourism","charvensod","Charvensod",2025-10-01,1993.05335642344,320.245748026356,745.517453156835,1451.14950510688,2607.06701860381,5003.54537286024
"high_tourism","charvensod","Charvensod",2025-11-01,6113.70002807796,580.265267100023,1954.36094466218,3442.91470257888,5781.42025860579,12930.3334643621
"high_tourism","charvensod","Charvensod",2025-12-01,11147.6531671167,1914.98739156786,4200.8059428318,7757.41321666179,11658.8895147903,27284.2919229193
"high_tourism","charvensod","Charvensod",2026-01-01,4608.67527370786,1008.28713338779,1849.99965336452,3577.76845112215,5436.4368085754,10771.2982574104
"high_tourism","charvensod","Charvensod",2026-02-01,5457.90575392477,729.934111734613,1589.87584887801,2942.82165693352,4593.55340948862,20587.9491351685
"high_tourism","charvensod","Charvensod",2026-03-01,1976.50398363415,135.651717946787,539.41718270677,1181.65860533316,2360.22843035397,6521.54626321991
"high_tourism","charvensod","Charvensod",2026-04-01,1021.04921735151,160.063627244434,299.635744426771,768.915611142915,1359.49149785327,3304.2910061003
"high_tourism","charvensod","Charvensod",2026-05-01,555.913255854634,82.0119897244934,169.532633930547,330.532945390745,777.757904491921,1537.85221132135
"high_tourism","charvensod","Charvensod",2026-06-01,495.682948821152,77.3549028354471,142.364491319058,311.332723945842,519.756849814198,1605.90764216842
"high_tourism","charvensod","Charvensod",2026-07-01,801.359451821557,75.1830004075078,193.079459717692,322.458453901014,897.096999916271,3069.85794285943
"high_tourism","charvensod","Charvensod",2026-08-01,1100.45020928567,118.638476635956,334.818540323675,558.936876466496,1038.66296324927,4378.43777628458
"high_tourism","charvensod","Charvensod",2026-09-01,716.491792024421,174.751932719767,331.292802397119,497.371744943293,804.719088797808,1697.54892477585
"high_tourism","chatillon","Châtillon",2025-10-01,2630.56550379818,528.414703396767,1195.81845771188,1842.2012644136,3800.27909391532,5747.65445664936
"high_tourism","chatillon","Châtillon",2025-11-01,7211.51793875186,1186.67829378817,3505.61132147746,5894.70960903533,8904.30902927037,17154.0150150669
"high_tourism","chatillon","Châtillon",2025-12-01,20755.8019599199,2944.24301379349,6720.59522865008,13590.6857826812,25950.0202050761,65097.2976768011
"high_tourism","chatillon","Châtillon",2026-01-01,13573.182359332,1354.09621566556,3863.05488889513,7127.33092200513,16788.6456481506,39972.3843818147
"high_tourism","chatillon","Châtillon",2026-02-01,10049.2069406317,1824.26923762812,3924.3982038919,5771.04888825664,13227.4775689664,28912.7961371905
"high_tourism","chatillon","Châtillon",2026-03-01,4616.33109187416,851.899167836507,2618.81535781877,3595.93670707252,4985.42015572769,9983.76309358464
"high_tourism","chatillon","Châtillon",2026-04-01,2082.57945559768,291.637242366983,724.775448224441,1315.49039919259,2704.60041907061,6048.75965522002
"high_tourism","chatillon","Châtillon",2026-05-01,1227.21546017167,255.201275363017,555.661671065264,772.029808468469,1574.55240297585,3262.51702442005
"high_tourism","chatillon","Châtillon",2026-06-01,1060.70812508554,140.57592414356,339.334302121556,833.139600708526,1648.93203409476,2847.57456604782
"high_tourism","chatillon","Châtillon",2026-07-01,2050.16157648333,501.423148521357,777.49640848123,1394.28479696158,2281.79539162464,5931.83830048693
"high_tourism","chatillon","Châtillon",2026-08-01,2686.7220673477,454.725212860819,734.490698942242,1446.0155737616,3425.37002237292,7740.96405534344
"high_tourism","chatillon","Châtillon",2026-09-01,1995.84594536838,363.957735010906,768.342818761678,1187.94422384935,2246.72805807176,5188.79299270452
"high_tourism","cogne","Cogne",2025-10-01,2737.92484129657,442.263374289791,864.665829644531,2036.14675593238,3481.32135857987,7375.36018886721
"high_tourism","cogne","Cogne",2025-11-01,3858.34198859378,495.542844129084,974.07959716403,2207.3423202754,4476.44459732314,14785.8574063197
"high_tourism","cogne","Cogne",2025-12-01,4097.77033779488,690.107896270323,1450.67032364518,2896.90641546357,4684.35473954425,10134.5154380085
"high_tourism","cogne","Cogne",2026-01-01,1497.34672046546,365.057857943294,700.847202557716,1280.46164384757,1840.03489625285,3174.83309102767
"high_tourism","cogne","Cogne",2026-02-01,1708.4865757711,254.998072058818,525.415561323572,1117.69489889016,2289.58479254191,4510.03387487366
"high_tourism","cogne","Cogne",2026-03-01,790.667329289042,89.023141648265,220.591389584847,532.691615822522,944.349367077107,2201.72621505513
"high_tourism","cogne","Cogne",2026-04-01,269.383147559408,37.9560723345217,131.062664272054,183.036537315377,327.023765173858,867.891302087738
"high_tourism","cogne","Cogne",2026-05-01,164.062561152315,26.6665136097015,49.9360630202505,86.3792608224762,156.695227259771,339.343447613117
"high_tourism","cogne","Cogne",2026-06-01,165.591563757417,27.911853773425,77.9088670012792,143.946230559785,212.384123142801,410.222025621816
"high_tourism","cogne","Cogne",2026-07-01,346.62557401884,67.1274533468541,139.836470537468,209.564507602024,399.80004575516,1007.4690480579
"high_tourism","cogne","Cogne",2026-08-01,565.975784311393,62.2278897407733,172.833883039804,324.236653572305,686.033833903643,1538.30778640689
"high_tourism","cogne","Cogne",2026-09-01,404.817522758252,79.2188620882417,146.781158213062,235.914523151684,411.492454670072,1422.39020990236
"high_tourism","courmayeur","Courmayeur",2025-10-01,8588.46474952084,1109.43447758463,2323.93404982811,4583.49832594951,11646.5965624389,29576.8739292557
"high_tourism","courmayeur","Courmayeur",2025-11-01,5188.38699637404,918.094181785734,2241.98126711657,4334.60233007742,7038.76251570759,13386.3848910727
"high_tourism","courmayeur","Courmayeur",2025-12-01,7200.72700283541,1083.6931329934,3434.04448759775,6124.36966710349,9977.50014876663,15769.1508837781
"high_tourism","courmayeur","Courmayeur",2026-01-01,3930.56219127289,631.297230231095,1103.05411739058,3146.09900427289,5993.5397582258,9303.38384825837
"high_tourism","courmayeur","Courmayeur",2026-02-01,4017.20817237195,470.705778469951,1524.23785390017,2458.2530576961,3990.35873031501,16932.3765982649
"high_tourism","courmayeur","Courmayeur",2026-03-01,1560.26785261804,231.401767809641,629.363233081217,1242.54824153035,1923.42189773666,3224.83508596754
"high_tourism","courmayeur","Courmayeur",2026-04-01,711.39357458323,122.424714710129,312.369256290354,522.925651211116,878.561539401497,2320.5263417833
"high_tourism","courmayeur","Courmayeur",2026-05-01,313.423047828387,57.6135647009465,127.877133927045,210.758479744239,454.845818766433,876.191971633968
"high_tourism","courmayeur","Courmayeur",2026-06-01,340.477399930431,61.9286358635726,148.160369027135,252.679421915211,406.514244797936,878.000455648019
"high_tourism","courmayeur","Courmayeur",2026-07-01,686.399019795857,96.4716872900704,254.888713752318,397.172658832712,882.100996439628,2113.66140149438
"high_tourism","courmayeur","Courmayeur",2026-08-01,1217.15387861249,208.096800116393,365.437954423945,725.554500397192,1722.3392307654,3435.56325223043
"high_tourism","courmayeur","Courmayeur",2026-09-01,1071.57122375432,281.607794364182,420.893662816136,811.620729989025,1373.18447180671,2620.39525801014
"high_tourism","donnas","Donnas",2025-10-01,349.933533856586,81.5369553923743,199.492912149338,302.43178659629,468.265592712543,712.463900935585
"high_tourism","donnas","Donnas",2025-11-01,1535.80807443017,305.795147403506,522.427128603885,901.693705574885,1613.27052975864,5298.9389409038
"high_tourism","donnas","Donnas",2025-12-01,4651.05789758663,624.007040451214,1708.74997946454,2748.26502642119,6016.34816016291,13361.5121267539
"high_tourism","donnas","Donnas",2026-01-01,2694.68128312986,380.499821454508,870.477574705217,1411.14267568379,3398.13511818917,7377.87918186902
"high_tourism","donnas","Donnas",2026-02-01,2936.17195156092,489.251322287581,748.109537841951,1152.11531155746,2961.53741244801,9788.49070667616
"high_tourism","donnas","Donnas",2026-03-01,1257.00685670809,154.467939688607,325.02351933101,707.922727860677,1142.37646659011,4548.82013386258
"high_tourism","donnas","Donnas",2026-04-01,696.511349220591,82.9299131677634,194.422238517376,387.733159998613,868.743571486153,2199.07853896926
"high_tourism","donnas","Donnas",2026-05-01,435.81227377927,61.8585989114917,144.872501183943,323.553339772082,579.365998788327,1126.37794253991
"high_tourism","donnas","Donnas",2026-06-01,358.090106645872,60.7175428696475,166.789829076811,309.716258469881,459.733569170446,950.021439765564
"high_tourism","donnas","Donnas",2026-07-01,709.144817516344,86.1305758906257,265.559616846452,476.810750886956,794.024615698622,1446.66079100429
"high_tourism","donnas","Donnas",2026-08-01,802.224748063157,117.996405820687,265.295667866267,547.881643900708,1096.22503003674,2112.38861889046
"high_tourism","donnas","Donnas",2026-09-01,834.100331701658,49.3361107594291,196.012449561322,469.517186992567,922.100010827597,2600.86916709194
"high_tourism","doues","Doues",2025-10-01,501.739547127996,135.737219452647,242.152911485685,408.722797933069,731.58926136401,1127.37708925768
"high_tourism","doues","Doues",2025-11-01,1044.06472206759,159.086893349077,389.898739038059,652.995900986629,1354.29881447704,3097.51059707191
"high_tourism","doues","Doues",2025-12-01,2399.16748792198,363.919923188458,1037.51394691172,1750.52950280697,3053.94778235571,7578.02030332946
"high_tourism","doues","Doues",2026-01-01,1467.25565570514,157.753363205735,491.877486877369,868.17439310483,1730.80729710551,4392.99909681732
"high_tourism","doues","Doues",2026-02-01,1253.00915980341,195.036949545515,448.494449945822,947.185394286964,1425.40860070893,3243.12704120628
"high_tourism","doues","Doues",2026-03-01,610.654707575318,76.8316006796892,171.07723723828,329.396814691527,676.740669636283,2027.63118628091
"high_tourism","doues","Doues",2026-04-01,304.615071267134,38.9744200944069,101.129691241266,192.216723330808,387.379528354801,798.243043948186
"high_tourism","doues","Doues",2026-05-01,215.567823095559,28.946332464267,63.2345868675047,126.598346832786,297.571049425344,649.459637556419
"high_tourism","doues","Doues",2026-06-01,215.254103656875,37.9154536010808,84.4322894927654,130.494887774165,210.409088984884,718.569497417001
"high_tourism","doues","Doues",2026-07-01,349.936059119024,35.7841738860284,106.668590136094,209.509764127468,400.722079311493,1271.28197744098
"high_tourism","doues","Doues",2026-08-01,640.247617831021,80.6878859057331,170.916449464087,300.40983385162,641.924616167359,2378.77232464079
"high_tourism","doues","Doues",2026-09-01,462.524204120259,86.7925200816461,166.291961310533,269.465024087492,637.598936156569,1484.734029087
"high_tourism","emarese","Emarèse",2025-10-01,52.5418455568711,12.6536832615071,23.1087153176114,34.9906845712103,58.7038701469664,153.762793871822
"high_tourism","emarese","Emarèse",2025-11-01,409.525225543665,79.7743541075035,144.327925355018,276.740718139808,421.79275366522,1133.58804051685
"high_tourism","emarese","Emarèse",2025-12-01,1631.10053995624,363.299385661971,836.32871372432,1237.58936081363,2269.17524639489,3879.04222711996
"high_tourism","emarese","Emarèse",2026-01-01,1549.28522107482,188.818437838171,538.346310075723,961.327576483689,1946.92067725247,4011.35061236301
"high_tourism","emarese","Emarèse",2026-02-01,1794.56303062503,263.549716752741,567.33069131223,1033.90736236543,2281.27977077517,4743.63388468901
"high_tourism","emarese","Emarèse",2026-03-01,1145.44602137318,80.3619838366602,257.698137660091,646.311037140542,1288.9735522525,3525.39617106584
"high_tourism","emarese","Emarèse",2026-04-01,456.186718890116,85.4109847128601,138.431246576162,285.087457754372,559.472532824699,1398.17119473098
"high_tourism","emarese","Emarèse",2026-05-01,354.224034865685,29.3401256836254,113.238119041294,229.458028312293,380.474870800779,1048.45349522785
"high_tourism","emarese","Emarèse",2026-06-01,224.963748670796,38.3132056957748,67.9816972691164,118.085455086797,241.164216328247,752.175764116838
"high_tourism","emarese","Emarèse",2026-07-01,501.248641825735,49.4964523064811,106.672494609183,233.063523602319,478.316759678718,1953.09834196077
"high_tourism","emarese","Emarèse",2026-08-01,692.650552488491,70.2982875288135,149.022729930677,389.904826848836,774.86275082823,2322.25301891962
"high_tourism","emarese","Emarèse",2026-09-01,365.752148996344,28.8389461698113,82.5721901480532,217.90074443372,486.610571105485,1005.79157622053
"high_tourism","etroubles","Etroubles",2025-10-01,812.602731121944,223.73817083732,354.01961565563,680.345968406268,1123.03714947588,1760.19777300008
"high_tourism","etroubles","Etroubles",2025-11-01,1381.61036890184,298.687265636903,575.961506961657,850.923045614695,1490.80187449564,3726.54954107681
"high_tourism","etroubles","Etroubles",2025-12-01,2320.4888217134,334.841047713868,975.14292446232,1370.15125453885,2754.89613977237,6892.66759262508
"high_tourism","etroubles","Etroubles",2026-01-01,1171.36738953239,249.674012220482,399.523552735008,717.309004690196,1482.18423244057,3384.68599126164
"high_tourism","etroubles","Etroubles",2026-02-01,1081.68056715613,100.014828669022,384.336356905328,895.225288590433,1652.67481021084,2688.62306566831
"high_tourism","etroubles","Etroubles",2026-03-01,482.659758442482,70.166631303186,249.388527965116,359.565696411275,639.343165178286,1307.09662444294
"high_tourism","etroubles","Etroubles",2026-04-01,323.761781805722,30.1220032568391,92.4744473842889,160.561487499427,352.375635898138,900.215171744236
"high_tourism","etroubles","Etroubles",2026-05-01,171.621652467101,18.4097900658699,48.2836825450298,105.997515966252,210.695010472223,602.3127175963
"high_tourism","etroubles","Etroubles",2026-06-01,195.081424061901,25.2999455501816,47.7497702454855,116.003544684488,259.855712809168,568.073564460786
"high_tourism","etroubles","Etroubles",2026-07-01,320.724569722066,48.2949846596491,109.43440018934,245.768629662625,523.546427224319,773.88378548746
"high_tourism","etroubles","Etroubles",2026-08-01,504.050850008821,45.774010465295,152.838155555885,319.31334334051,640.805634405422,1620.79726401829
"high_tourism","etroubles","Etroubles",2026-09-01,436.692599198158,68.3967842666428,134.245449742936,277.039714123836,561.365813330648,1378.11027623979
"high_tourism","fenis","Fénis",2025-10-01,873.773021291313,90.3177350558547,317.257850426855,564.573365630308,945.642045359034,2540.3348527639
"high_tourism","fenis","Fénis",2025-11-01,2220.67448599808,200.680023550255,919.07378594881,1236.47035090672,2985.31003096802,6340.0634621526
"high_tourism","fenis","Fénis",2025-12-01,3313.1457709264,495.32866450259,1092.53739860555,1991.13869761122,3796.29862983565,9155.8544226611
"high_tourism","fenis","Fénis",2026-01-01,1612.25637181161,154.290252756264,647.814113778622,1250.83275139098,1963.09181970013,3899.35733163586
"high_tourism","fenis","Fénis",2026-02-01,1785.85187475482,275.449508058713,659.341919376188,1295.51615020245,2408.98113694636,5091.88482316929
"high_tourism","fenis","Fénis",2026-03-01,692.753900928219,120.17669466906,285.762077017803,613.183451069817,1054.82014504394,1512.7053724224
"high_tourism","fenis","Fénis",2026-04-01,388.370324560462,50.4521470510299,98.4152679780482,207.711524616058,469.054602036685,1242.85514814016
"high_tourism","fenis","Fénis",2026-05-01,235.571868240772,24.7442392346514,69.0701898327115,127.505187357271,325.132056985283,831.008593030597
"high_tourism","fenis","Fénis",2026-06-01,167.981655593546,19.8808734165982,58.1564057387528,122.170780252085,203.95953592793,495.949892190759
"high_tourism","fenis","Fénis",2026-07-01,288.208668076912,60.677123731199,107.614169059301,199.055771062055,316.727199915446,835.263331785423
"high_tourism","fenis","Fénis",2026-08-01,368.913873386059,71.4319088011965,151.497805677021,232.893934806217,514.058245568013,955.763881038386
"high_tourism","fenis","Fénis",2026-09-01,360.242233427398,29.4599811594906,137.628036289001,311.296040975155,476.645584008796,940.835848550997
"high_tourism","fontainemore","Fontainemore",2025-10-01,301.713817688921,61.784322187113,113.595178083211,188.249457046833,451.434077903545,732.059470896225
"high_tourism","fontainemore","Fontainemore",2025-11-01,778.531160618676,102.847766495431,250.608898502826,464.639991098986,721.484217590847,2536.83341177445
"high_tourism","fontainemore","Fontainemore",2025-12-01,2019.98200922634,189.857976651682,775.545094919637,1359.80416062514,2869.2659718964,5894.50475279979
"high_tourism","fontainemore","Fontainemore",2026-01-01,1298.82188077687,204.621754677522,431.65931973443,763.678975746847,1548.66781981784,3578.0220972308
"high_tourism","fontainemore","Fontainemore",2026-02-01,1097.93076449324,179.104034946879,305.125988286249,533.046149929909,1252.3148090499,3419.93828096042
"high_tourism","fontainemore","Fontainemore",2026-03-01,577.618191024199,54.3066016214006,150.654222822822,319.31831013643,499.139403177607,1958.78778103287
"high_tourism","fontainemore","Fontainemore",2026-04-01,171.48016750495,20.0530856931542,44.4663988492342,101.071158242871,228.052725422289,476.678453837577
"high_tourism","fontainemore","Fontainemore",2026-05-01,100.547238892821,15.9666466014734,28.1593994122337,61.6426237923055,125.14956141965,360.479896766137
"high_tourism","fontainemore","Fontainemore",2026-06-01,160.763150102897,22.345145940522,57.979806016838,92.1654293159587,178.887345548641,570.313737658063
"high_tourism","fontainemore","Fontainemore",2026-07-01,293.943999439014,40.7938891160897,92.8314799039675,199.763627479548,363.201398974983,979.421523416931
"high_tourism","fontainemore","Fontainemore",2026-08-01,425.575606948614,56.0168457846697,139.782638655987,274.204737448464,495.464093297124,1363.52163737207
"high_tourism","fontainemore","Fontainemore",2026-09-01,308.992008611971,35.2938870038142,107.636519114061,222.67083748558,376.306483888448,786.282059884191
"high_tourism","gaby","Gaby",2025-10-01,510.136933899621,119.659564805561,243.680311496531,375.432525156626,573.180098105158,1305.75182700014
"high_tourism","gaby","Gaby",2025-11-01,1149.3311362925,253.242923861233,410.142787311116,701.887180382574,1472.26282233405,2609.17896335489
"high_tourism","gaby","Gaby",2025-12-01,2698.41556614577,400.567276144941,963.234766473548,2002.10062322604,3776.50621847727,7920.03765627954
"high_tourism","gaby","Gaby",2026-01-01,1923.66213877558,236.267424739652,677.843346581625,1197.83395428319,2408.16862597701,6787.59810032487
"high_tourism","gaby","Gaby",2026-02-01,1982.5774262096,214.945838045881,583.527573554727,1082.47604933118,2736.25475329974,5197.22546975553
"high_tourism","gaby","Gaby",2026-03-01,1007.28859770393,123.569833024831,394.419439420421,694.57499023803,1226.45582723327,3274.65211639974
"high_tourism","gaby","Gaby",2026-04-01,448.573760168755,84.5851086300529,150.68637788963,276.90829559092,540.874556731476,1272.1207749588
"high_tourism","gaby","Gaby",2026-05-01,217.089418499022,31.0587561246074,79.2374773866704,161.482939787996,308.339129776247,629.671327024956
"high_tourism","gaby","Gaby",2026-06-01,234.832247701149,33.32066727935,84.5736100574606,167.747924013178,263.982925869748,821.856945210445
"high_tourism","gaby","Gaby",2026-07-01,456.714829117679,52.5729094264232,136.528443682273,286.535782964726,562.806853333846,1493.5382542439
"high_tourism","gaby","Gaby",2026-08-01,654.107526112028,119.782524143397,254.001566911562,434.642882582345,801.207575639293,1827.91197685792
"high_tourism","gaby","Gaby",2026-09-01,455.234324757005,75.2799175478551,158.364141069554,324.521241770321,580.932219470355,1309.19148644743
"high_tourism","gignod","Gignod",2025-10-01,718.344450548513,155.292130218455,327.130662280735,580.317070721615,915.822292572756,1460.02769657786
"high_tourism","gignod","Gignod",2025-11-01,1524.92378712833,450.465672844228,922.249857366877,1286.50632159093,1771.24109355211,3187.35285172096
"high_tourism","gignod","Gignod",2025-12-01,3431.52551519034,618.844318712171,1258.75707272351,2669.13288563971,4327.68586582498,9460.1642750173
"high_tourism","gignod","Gignod",2026-01-01,3099.76771636372,438.784520759748,861.753178623042,1767.4927280454,3006.7819903139,7582.54159933428
"high_tourism","gignod","Gignod",2026-02-01,2483.02327646836,466.796101151807,841.117082528921,1577.00706062444,3135.12718034016,7535.61893255076
"high_tourism","gignod","Gignod",2026-03-01,998.364571452822,164.648361017041,377.064898338607,546.309127725664,1237.22693285858,3085.42346801255
"high_tourism","gignod","Gignod",2026-04-01,472.073253146081,107.741710648133,187.102837692875,351.313326668045,527.617341961773,1358.73047297264
"high_tourism","gignod","Gignod",2026-05-01,357.756181326426,42.0910708442937,120.275911087954,289.321464361078,459.107988763606,895.282898156818
"high_tourism","gignod","Gignod",2026-06-01,473.110433190867,68.0707528989378,150.31409577875,268.507588344858,477.658996765315,1566.38905317238
"high_tourism","gignod","Gignod",2026-07-01,711.548631909414,81.9356558887688,157.188838383234,383.050318448522,652.969613739236,2398.18772647305
"high_tourism","gignod","Gignod",2026-08-01,890.294068747456,137.878964266456,265.617150162081,751.185928007231,1228.92926884012,2379.88348286692
"high_tourism","gignod","Gignod",2026-09-01,870.704320476061,129.88170617609,363.887638249393,619.960899728185,824.472879039937,1721.60582559858
"high_tourism","gressan","Gressan",2025-10-01,680.872701231722,143.278188242482,364.656445863684,527.260887410583,856.374953831165,1744.87182155603
"high_tourism","gressan","Gressan",2025-11-01,1593.76092545929,306.955076015407,504.802425659918,1184.58011194516,2107.84246779628,4341.48628033061
"high_tourism","gressan","Gressan",2025-12-01,5644.47890953395,831.020659739287,1701.75210598168,3989.33732834017,6889.93125669149,16150.2921751621
"high_tourism","gressan","Gressan",2026-01-01,5530.56040997862,775.435698118388,1951.78709623101,3911.86738733692,6128.65896083935,13099.6625665495
"high_tourism","gressan","Gressan",2026-02-01,6018.47270413276,970.025952217787,2044.9283187669,3782.00076217419,5553.89242846173,18232.7910078939
"high_tourism","gressan","Gressan",2026-03-01,2399.19819993868,419.651667233761,1165.87142011108,1824.95337170697,2936.73532091364,6131.89638759594
"high_tourism","gressan","Gressan",2026-04-01,1027.67201489307,203.762109677818,453.051800745535,681.552510007693,1219.92347753098,2572.19281931281
"high_tourism","gressan","Gressan",2026-05-01,628.191701917183,78.8714351399457,184.968383602568,278.153247612492,528.349960193297,1232.00488587995
"high_tourism","gressan","Gressan",2026-06-01,509.917510875653,86.242193625966,182.992323125429,278.801208498987,643.53295420296,1677.39198990108
"high_tourism","gressan","Gressan",2026-07-01,1177.44932196092,110.625140148537,222.185154333483,577.693834803728,1292.83037404223,3824.26002467136
"high_tourism","gressan","Gressan",2026-08-01,1509.16191035333,219.489079326872,418.510627589986,823.260639823419,1665.18005632355,4797.78077578235
"high_tourism","gressan","Gressan",2026-09-01,1081.81382236347,81.702368629302,326.165048081987,681.15308945919,1225.07364963589,3342.03697465476
"high_tourism","gressoney la trinite","Gressoney-La-Trinité",2025-10-01,856.855238487495,211.772230688364,286.325594760169,580.859957759868,1022.59112838072,2543.391252282
"high_tourism","gressoney la trinite","Gressoney-La-Trinité",2025-11-01,1036.22295756612,115.649273996022,361.17332951396,598.830871527907,1288.77844008622,2666.71973022326
"high_tourism","gressoney la trinite","Gressoney-La-Trinité",2025-12-01,2953.65898683762,332.60838669835,1109.37596144211,2461.33472107467,3992.96101937615,8400.19882386634
"high_tourism","gressoney la trinite","Gressoney-La-Trinité",2026-01-01,1913.62386846209,217.759303677854,655.091706770078,1491.78219747466,2362.75209193667,4711.33478276367
