"rep","date","arrivals","comune_key","comune_nome","share","arrivals_comune"
1,2025-10-01,57113.3418559919,"allein","Allein",0.000136186941526204,7.77809134770805
1,2025-10-01,57113.3418559919,"antey saint andre","Antey-Saint-André",0.0109617272037687,626.060873120967
1,2025-10-01,57113.3418559919,"aosta","Aosta",0.208524754119789,11909.5455674801
1,2025-10-01,57113.3418559919,"arnad","Arnad",0.00504860106285668,288.342478397457
1,2025-10-01,57113.3418559919,"arvier","Arvier",0.00250312455136584,142.961808210284
1,2025-10-01,57113.3418559919,"avise","Avise",0.000518000562121952,29.584743186067
1,2025-10-01,57113.3418559919,"ayas","Ayas",0.0240702432232241,1374.73202976487
1,2025-10-01,57113.3418559919,"aymavilles","Aymavilles",0.0050863155380867,290.496478114189
1,2025-10-01,57113.3418559919,"bard","Bard",0.0113722589875415,649.507715230333
1,2025-10-01,57113.3418559919,"bionaz","Bionaz",0.00454124014250957,259.365400709302
1,2025-10-01,57113.3418559919,"brissogne","Brissogne",0.000394694223557951,22.5423061186505
1,2025-10-01,57113.3418559919,"brusson","Brusson",0.0132532069585282,756.934939710632
1,2025-10-01,57113.3418559919,"challand saint anselme","Challand-Saint-Anselme",0.0024778006498995,141.515475568709
1,2025-10-01,57113.3418559919,"challand saint victor","Challand-Saint-Victor",0.00131752385849891,75.2481905338736
1,2025-10-01,57113.3418559919,"chambave","Chambave",0.00098955236026326,56.5166422361192
1,2025-10-01,57113.3418559919,"chamois","Chamois",0.000116451823760813,6.65095282020504
1,2025-10-01,57113.3418559919,"champdepraz","Champdepraz",0.00182969252400976,104.499854615122
1,2025-10-01,57113.3418559919,"champorcher","Champorcher",0.00245595627854218,140.267870519749
1,2025-10-01,57113.3418559919,"charvensod","Charvensod",0.0279078496089885,1593.91055518377
1,2025-10-01,57113.3418559919,"chatillon","Châtillon",0.037664046369346,2151.11955597239
1,2025-10-01,57113.3418559919,"cogne","Cogne",0.0693740438823595,3962.18348418578
1,2025-10-01,57113.3418559919,"courmayeur","Courmayeur",0.111404108408105,6362.66092767411
1,2025-10-01,57113.3418559919,"donnas","Donnas",0.00240996339679461,137.641063341558
1,2025-10-01,57113.3418559919,"doues","Doues",0.00265046620819315,151.37698262629
1,2025-10-01,57113.3418559919,"emarese","Emarèse",0.00112152588372498,64.0540911975283
1,2025-10-01,57113.3418559919,"etroubles","Etroubles",0.0109023821216748,622.671477159865
1,2025-10-01,57113.3418559919,"fenis","Fénis",0.00685405322541931,391.457884962537
1,2025-10-01,57113.3418559919,"fontainemore","Fontainemore",0.00113204653181181,64.654960568258
1,2025-10-01,57113.3418559919,"gaby","Gaby",0.0031092284251472,177.578425953799
1,2025-10-01,57113.3418559919,"gignod","Gignod",0.007097730182966,405.375090341329
1,2025-10-01,57113.3418559919,"gressan","Gressan",0.00487584347328864,278.475715126241
1,2025-10-01,57113.3418559919,"gressoney la trinite","Gressoney-La-Trinité",0.00164430111435651,93.9115316584318
1,2025-10-01,57113.3418559919,"gressoney saint jean","Gressoney-Saint-Jean",0.00914481802912933,522.291118308501
1,2025-10-01,57113.3418559919,"hone","Hône",0.00130109808657341,74.3100598066442
1,2025-10-01,57113.3418559919,"introd","Introd",0.0034320130996286,196.013737413331
1,2025-10-01,57113.3418559919,"issime","Issime",0.00103433389976292,59.074265610401
1,2025-10-01,57113.3418559919,"issogne","Issogne",0.00033901284189441,19.3621563326868
1,2025-10-01,57113.3418559919,"jovencan","Jovençan",0.0109641517816681,626.19934886739
1,2025-10-01,57113.3418559919,"la magdeleine","La Magdeleine",0.000721465416346914,41.2053009610968
1,2025-10-01,57113.3418559919,"la salle","La Salle",0.0197212273565211,1126.34519983273
1,2025-10-01,57113.3418559919,"la thuile","La Thuile",0.0032285588543666,184.393785551629
1,2025-10-01,57113.3418559919,"lillianes","Lillianes",0.000553077691168823,31.5881152486477
1,2025-10-01,57113.3418559919,"montjovet","Montjovet",0.00324419494397122,185.286814882509
1,2025-10-01,57113.3418559919,"morgex","Morgex",0.0160947588653442,919.225465166157
1,2025-10-01,57113.3418559919,"nus","Nus",0.0083673630710171,477.888067508201
1,2025-10-01,57113.3418559919,"ollomont","Ollomont",0.000223538326740134,12.7670208730257
1,2025-10-01,57113.3418559919,"oyace","Oyace",9.70379351000821e-10,5.54216076037054e-05
1,2025-10-01,57113.3418559919,"perloz","Perloz",0.000828037246662508,47.2919743381301
1,2025-10-01,57113.3418559919,"pollein","Pollein",0.0508336419009065,2903.27916767154
1,2025-10-01,57113.3418559919,"pont saint martin","Pont-Saint-Martin",0.00721364871536558,411.995585109711
1,2025-10-01,57113.3418559919,"pontboset","Pontboset",0.00278401985492848,159.004677708399
1,2025-10-01,57113.3418559919,"pontey","Pontey",0.000665012786390669,37.981102607736
1,2025-10-01,57113.3418559919,"pre saint didier","Pré-Saint-Didier",0.0645458982493913,3686.43195211955
1,2025-10-01,57113.3418559919,"quart","Quart",0.0115570393972039,660.061141935672
1,2025-10-01,57113.3418559919,"rhemes notre dame","Rhêmes-Notre-Dame",0.000716039205551841,40.8953919289751
1,2025-10-01,57113.3418559919,"rhemes saint georges","Rhêmes-Saint-Georges",0.000156618339709026,8.94499677671949
1,2025-10-01,57113.3418559919,"roisan","Roisan",0.00176666088990894,100.89990734898
1,2025-10-01,57113.3418559919,"saint christophe","Saint-Christophe",0.00892454885818346,509.710809847934
1,2025-10-01,57113.3418559919,"saint denis","Saint-Denis",0.000142176598906049,8.12018069724341
1,2025-10-01,57113.3418559919,"saint marcel","Saint-Marcel",0.00121452992153921,69.3658626032001
1,2025-10-01,57113.3418559919,"saint nicolas","Saint-Nicolas",0.00501181464516481,286.241483148164
1,2025-10-01,57113.3418559919,"saint oyen","Saint-Oyen",0.0018692645107229,106.75994302019
1,2025-10-01,57113.3418559919,"saint pierre","Saint-Pierre",0.0168604427781179,962.956232230037
1,2025-10-01,57113.3418559919,"saint rhemy en bosses","Saint-Rhémy-en-Bosses",0.00101775322032843,58.127287597654
1,2025-10-01,57113.3418559919,"saint vincent","Saint-Vincent",0.0996641143093474,5692.15063132441
1,2025-10-01,57113.3418559919,"sarre","Sarre",0.0107053569934769,611.418713658877
1,2025-10-01,57113.3418559919,"torgnon","Torgnon",0.00400372233650305,228.665962501169
1,2025-10-01,57113.3418559919,"valgrisenche","Valgrisenche",0.00211453481581054,120.768149801784
1,2025-10-01,57113.3418559919,"valpelline","Valpelline",0.00211819788621803,120.97735999421
1,2025-10-01,57113.3418559919,"valsavarenche","Valsavarenche",0.0020628269093961,117.814938466079
1,2025-10-01,57113.3418559919,"valtournenche","Valtournenche",0.0319143424092038,1822.73474812604
1,2025-10-01,57113.3418559919,"verrayes","Verrayes",0.00523219658253885,298.828232076294
1,2025-10-01,57113.3418559919,"verres","Verrès",0.00215450203264027,123.050811119613
1,2025-10-01,57113.3418559919,"villeneuve","Villeneuve",0.00180852552934462,103.290936812748
1,2025-11-01,59860.7566802575,"allein","Allein",0.000171746190693805,10.280856931883
1,2025-11-01,59860.7566802575,"antey saint andre","Antey-Saint-André",0.012577846095559,752.919384687983
1,2025-11-01,59860.7566802575,"aosta","Aosta",0.17746427904709,10623.1460274752
1,2025-11-01,59860.7566802575,"arnad","Arnad",0.00192542338456913,115.257300730171
1,2025-11-01,59860.7566802575,"arvier","Arvier",0.00665003612547022,398.076194421695
1,2025-11-01,59860.7566802575,"avise","Avise",0.0012719782919457,76.141583036731
1,2025-11-01,59860.7566802575,"ayas","Ayas",0.0253247043263485,1515.95596367901
1,2025-11-01,59860.7566802575,"aymavilles","Aymavilles",0.00185562993488216,111.079412020583
1,2025-11-01,59860.7566802575,"bard","Bard",0.010885678270763,651.624938265708
1,2025-11-01,59860.7566802575,"bionaz","Bionaz",0.00159145581291317,95.2657491841768
1,2025-11-01,59860.7566802575,"brissogne","Brissogne",0.0011680323884579,69.9193026001381
1,2025-11-01,59860.7566802575,"brusson","Brusson",0.0120184013541506,719.430599146487
1,2025-11-01,59860.7566802575,"challand saint anselme","Challand-Saint-Anselme",0.00217550782374729,130.227544493333
1,2025-11-01,59860.7566802575,"challand saint victor","Challand-Saint-Victor",0.000841837218583862,50.3930129060333
1,2025-11-01,59860.7566802575,"chambave","Chambave",0.00222374346323894,133.114966372259
1,2025-11-01,59860.7566802575,"chamois","Chamois",0.000277559284419032,16.6149087889541
1,2025-11-01,59860.7566802575,"champdepraz","Champdepraz",0.000981073185013056,58.7277832135918
1,2025-11-01,59860.7566802575,"champorcher","Champorcher",0.00421793036916035,252.488503522577
1,2025-11-01,59860.7566802575,"charvensod","Charvensod",0.0246714286057632,1476.85038472393
