comune_key,variable,n_obs,x_sd,x_q10,x_q50,x_q90,pearson_r,spearman_rho,linear_adj_r2,quad_adj_r2,delta_adj_r2_quad,quad_term_p,aic_gain_quad,loess_r2,loess_gain_over_linear,sign_changes_binned,nonlinear_score,nonlinear_flag
hone,lag24,57,0.16221683320973526,11.719804992959956,11.87449441370727,12.160395562685403,0.7657533189113275,0.7995851698211046,0.5788577480677779,0.5715728464351821,-0.007284901632595764,0.8000469946710208,-1.9316521198051362,0.634651773135589,0.05579402506781106,0,5.579402506781106,mostly_linear_or_weak
hone,lag12,57,0.1654449818817461,11.750786465981687,11.910795133956562,12.202589837189501,0.8305059004916984,0.8460591133004928,0.6840989607651922,0.6844106535488532,3.11692783661055e-4,0.3090916864532867,-0.8978306537823642,0.7140832982053924,0.029984337440200237,0,3.029603022386129,mostly_linear_or_weak
hone,CDD,57,0.08036589129560713,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insufficient_data_or_variation
introd,HDD,57,6.3448198965340445,1.494027638850919,11.66697559824113,17.45821594486374,0.7313945926743035,0.7899922219341459,0.5264823783785407,0.594284448945582,0.06780207056704124,0.002353607379422494,7.854500026904304,0.6387730716233735,0.11229069324483276,1,20.0092763811874,likely_nonlinear
introd,temp,57,6.3448198965340445,0.5417840551362628,6.33302440175887,16.50597236114908,-0.7313945926743035,-0.7899922219341459,0.5264823783785408,0.594284448945582,0.06780207056704113,0.0023536073794224836,7.854500026904276,0.6387730716233725,0.11229069324483165,1,20.009276381187277,likely_nonlinear
introd,log_arrivi,57,1.1713784938010037,4.75857238244439,5.840641657373398,6.650034450936232,-0.01808937069716683,-0.20230108582979273,-0.01784864329810376,0.020703844640532543,0.038552487938636304,0.08085104093877525,1.2468077491437484,0.0829645500349051,0.10081319333300887,1,14.736568127164517,likely_nonlinear
introd,lag24,57,0.13772490321131767,11.225213620962641,11.375810516214353,11.569982116800348,0.8265644598210147,0.8829401088929222,0.6774489663526464,0.6751666725443483,-0.0022822938082981414,0.436869829470638,-1.3559972381527956,0.7308030409219555,0.05335407456930907,0,5.335407456930907,mostly_linear_or_weak
introd,lag12,57,0.13872881599135137,11.264879186160478,11.408664344755703,11.6175660192193,0.8349889084380214,0.8990795955405758,0.6917011404366007,0.688345789843257,-0.0033553505933436867,0.5257594280464476,-1.5711033842946165,0.7329912123000353,0.041290071863434585,0,4.1290071863434585,mostly_linear_or_weak
introd,CDD,57,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insufficient_data_or_variation
issime,temp,57,6.30471293066721,-0.49762302487608034,5.49822230671038,15.11484605391096,-0.30634862546147185,-0.3610967072854551,0.07737401632798946,0.42305457510001354,0.3456805587720241,3.225615940113427e-7,25.806047521759083,0.4695639794127434,0.39218996308475396,1,75.78705218567781,likely_nonlinear
issime,HDD,57,6.30471293066721,2.88515394608904,12.50177769328962,18.497623024876077,0.30634862546147185,0.3610967072854551,0.07737401632798968,0.4230545751000142,0.3456805587720245,3.2256159401134093e-7,25.806047521759098,0.46956397941274286,0.3921899630847532,1,75.78705218567777,likely_nonlinear
issime,log_arrivi,57,0.8669595072831877,2.5649493574615367,4.02535169073515,4.57037407501416,0.10283016955423183,0.3143394295834627,-0.0074155190699833895,0.048623839726665175,0.056039358796648564,0.04432580486215378,2.308233893978908,0.12067053621103607,0.12808605528101946,3,22.0125414077668,likely_nonlinear
issime,lag12,57,0.10877829025718452,10.979216441243102,11.098454929447001,11.238609661063618,0.6510222104790206,0.7382680840031114,0.4133540988740242,0.46898131763514805,0.055627218761123864,0.011989448318616161,4.72448024397076,0.500415687807533,0.0870615889335088,1,16.268880769463266,likely_nonlinear
issime,lag24,57,0.10958131011376411,10.986099162098352,11.1094882991963,11.249370132149393,0.7215395334534707,0.7518796992481205,0.5119032855787293,0.5346674899330273,0.022764204354297934,0.06000496265064557,1.7682976289905525,0.5680901637975091,0.05618687821877977,0,7.89510825730777,likely_nonlinear
issime,CDD,57,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insufficient_data_or_variation
issogne,lag12,57,0.08910894154069994,12.012465366992581,12.10262696207712,12.244637357009683,0.4701918373178893,0.46765620948924047,0.20691818867819645,0.24039367115220622,0.03347548247400978,0.0697359381082807,1.5040870340745442,0.28468798968862574,0.0777698010104293,2,12.724528348443906,likely_nonlinear
